Case Study,Sampling Strategy,Robustness,Posterior Confidence,Prior Confidence
7z,solverBased,0.677,1.0,1.0
7z,solverBased,0.678,1.0,1.0
7z,solverBased,0.679,1.0,1.0
7z,solverBased,0.68,1.0,1.0
7z,solverBased,0.681,1.0,1.0
7z,solverBased,0.682,1.0,1.0
7z,solverBased,0.683,1.0,1.0
7z,solverBased,0.684,1.0,1.0
7z,solverBased,0.685,1.0,1.0
7z,solverBased,0.686,1.0,1.0
7z,solverBased,0.687,1.0,1.0
7z,solverBased,0.688,1.0,1.0
7z,solverBased,0.689,1.0,1.0
7z,solverBased,0.69,1.0,1.0
7z,solverBased,0.691,1.0,1.0
7z,solverBased,0.692,1.0,1.0
7z,solverBased,0.693,1.0,1.0
7z,solverBased,0.694,1.0,1.0
7z,solverBased,0.695,1.0,1.0
7z,solverBased,0.696,1.0,1.0
7z,solverBased,0.697,1.0,1.0
7z,solverBased,0.698,1.0,1.0
7z,solverBased,0.699,1.0,1.0
7z,solverBased,0.7,1.0,1.0
7z,solverBased,0.701,1.0,1.0
7z,solverBased,0.702,1.0,1.0
7z,solverBased,0.703,1.0,1.0
7z,solverBased,0.704,1.0,1.0
7z,solverBased,0.705,1.0,1.0
7z,solverBased,0.706,1.0,1.0
7z,solverBased,0.707,1.0,1.0
7z,solverBased,0.708,1.0,1.0
7z,solverBased,0.709,1.0,1.0
7z,solverBased,0.71,1.0,1.0
7z,solverBased,0.711,1.0,1.0
7z,solverBased,0.712,1.0,1.0
7z,solverBased,0.713,1.0,1.0
7z,solverBased,0.714,1.0,1.0
7z,solverBased,0.715,1.0,1.0
7z,solverBased,0.716,1.0,1.0
7z,solverBased,0.717,1.0,1.0
7z,solverBased,0.718,1.0,1.0
7z,solverBased,0.719,1.0,1.0
7z,solverBased,0.72,1.0,1.0
7z,solverBased,0.721,1.0,1.0
7z,solverBased,0.722,1.0,1.0
7z,solverBased,0.723,1.0,1.0
7z,solverBased,0.724,1.0,1.0
7z,solverBased,0.725,1.0,1.0
7z,solverBased,0.726,1.0,1.0
7z,solverBased,0.727,1.0,1.0
7z,solverBased,0.728,1.0,1.0
7z,solverBased,0.729,1.0,1.0
7z,solverBased,0.73,1.0,1.0
7z,solverBased,0.731,1.0,1.0
7z,solverBased,0.732,1.0,1.0
7z,solverBased,0.733,1.0,1.0
7z,solverBased,0.734,1.0,1.0
7z,solverBased,0.735,1.0,1.0
7z,solverBased,0.736,1.0,1.0
7z,solverBased,0.737,1.0,1.0
7z,solverBased,0.738,1.0,1.0
7z,solverBased,0.739,1.0,1.0
7z,solverBased,0.74,1.0,1.0
7z,solverBased,0.741,1.0,1.0
7z,solverBased,0.742,1.0,1.0
7z,solverBased,0.743,1.0,1.0
7z,solverBased,0.744,1.0,1.0
7z,solverBased,0.745,1.0,1.0
7z,solverBased,0.746,1.0,1.0
7z,solverBased,0.747,1.0,1.0
7z,solverBased,0.748,1.0,1.0
7z,solverBased,0.749,1.0,1.0
7z,solverBased,0.75,1.0,1.0
7z,solverBased,0.751,1.0,1.0
7z,solverBased,0.752,1.0,1.0
7z,solverBased,0.753,1.0,1.0
7z,solverBased,0.754,1.0,1.0
7z,solverBased,0.755,1.0,1.0
7z,solverBased,0.756,1.0,1.0
7z,solverBased,0.757,1.0,1.0
7z,solverBased,0.758,1.0,1.0
7z,solverBased,0.759,1.0,1.0
7z,solverBased,0.76,1.0,1.0
7z,solverBased,0.761,1.0,1.0
7z,solverBased,0.762,1.0,1.0
7z,solverBased,0.763,1.0,1.0
7z,solverBased,0.764,1.0,1.0
7z,solverBased,0.765,1.0,1.0
7z,solverBased,0.766,1.0,1.0
7z,solverBased,0.767,1.0,1.0
7z,solverBased,0.768,1.0,1.0
7z,solverBased,0.769,1.0,1.0
7z,solverBased,0.77,1.0,1.0
7z,solverBased,0.771,1.0,1.0
7z,solverBased,0.772,1.0,1.0
7z,solverBased,0.773,1.0,1.0
7z,solverBased,0.774,1.0,1.0
7z,solverBased,0.775,1.0,1.0
7z,solverBased,0.776,1.0,1.0
7z,solverBased,0.777,1.0,1.0
7z,solverBased,0.778,1.0,1.0
7z,solverBased,0.779,1.0,1.0
7z,solverBased,0.78,1.0,1.0
7z,solverBased,0.781,1.0,1.0
7z,solverBased,0.782,1.0,1.0
7z,solverBased,0.783,1.0,1.0
7z,solverBased,0.784,1.0,1.0
7z,solverBased,0.785,1.0,1.0
7z,solverBased,0.786,1.0,1.0
7z,solverBased,0.787,1.0,1.0
7z,solverBased,0.788,1.0,1.0
7z,solverBased,0.789,1.0,1.0
7z,solverBased,0.79,1.0,1.0
7z,solverBased,0.791,1.0,1.0
7z,solverBased,0.792,1.0,1.0
7z,solverBased,0.793,1.0,1.0
7z,solverBased,0.794,1.0,1.0
7z,solverBased,0.795,1.0,1.0
7z,solverBased,0.796,1.0,1.0
7z,solverBased,0.797,1.0,1.0
7z,solverBased,0.798,1.0,1.0
7z,solverBased,0.799,1.0,1.0
7z,solverBased,0.8,1.0,1.0
7z,solverBased,0.801,1.0,1.0
7z,solverBased,0.802,1.0,1.0
7z,solverBased,0.803,1.0,1.0
7z,solverBased,0.804,1.0,1.0
7z,solverBased,0.805,1.0,1.0
7z,solverBased,0.806,1.0,1.0
7z,solverBased,0.807,1.0,1.0
7z,solverBased,0.808,1.0,1.0
7z,solverBased,0.809,1.0,1.0
7z,solverBased,0.81,1.0,1.0
7z,solverBased,0.811,1.0,1.0
7z,solverBased,0.812,1.0,1.0
7z,solverBased,0.813,1.0,1.0
7z,solverBased,0.814,1.0,1.0
7z,solverBased,0.815,1.0,1.0
7z,solverBased,0.816,1.0,1.0
7z,solverBased,0.817,1.0,1.0
7z,solverBased,0.818,1.0,1.0
7z,solverBased,0.819,1.0,1.0
7z,solverBased,0.82,1.0,1.0
7z,solverBased,0.821,1.0,1.0
7z,solverBased,0.822,1.0,1.0
7z,solverBased,0.823,1.0,1.0
7z,solverBased,0.824,1.0,1.0
7z,solverBased,0.825,1.0,1.0
7z,solverBased,0.826,1.0,1.0
7z,solverBased,0.827,1.0,1.0
7z,solverBased,0.828,1.0,1.0
7z,solverBased,0.829,1.0,1.0
7z,solverBased,0.83,1.0,1.0
7z,solverBased,0.831,1.0,1.0
7z,solverBased,0.832,1.0,1.0
7z,solverBased,0.833,1.0,1.0
7z,solverBased,0.834,1.0,1.0
7z,solverBased,0.835,1.0,1.0
7z,solverBased,0.836,1.0,1.0
7z,solverBased,0.837,1.0,1.0
7z,solverBased,0.838,1.0,1.0
7z,solverBased,0.839,1.0,1.0
7z,solverBased,0.84,1.0,1.0
7z,solverBased,0.841,1.0,1.0
7z,solverBased,0.842,1.0,1.0
7z,solverBased,0.843,1.0,1.0
7z,solverBased,0.844,1.0,1.0
7z,solverBased,0.845,1.0,1.0
7z,solverBased,0.846,1.0,1.0
7z,solverBased,0.847,1.0,1.0
7z,solverBased,0.848,1.0,1.0
7z,solverBased,0.849,1.0,1.0
7z,solverBased,0.85,1.0,1.0
7z,solverBased,0.851,1.0,1.0
7z,solverBased,0.852,1.0,1.0
7z,solverBased,0.853,1.0,1.0
7z,solverBased,0.854,1.0,1.0
7z,solverBased,0.855,1.0,1.0
7z,solverBased,0.856,1.0,1.0
7z,solverBased,0.857,1.0,1.0
7z,solverBased,0.858,1.0,1.0
7z,solverBased,0.859,1.0,1.0
7z,solverBased,0.86,1.0,1.0
7z,solverBased,0.861,1.0,1.0
7z,solverBased,0.862,1.0,1.0
7z,solverBased,0.863,1.0,1.0
7z,solverBased,0.864,1.0,1.0
7z,solverBased,0.865,1.0,1.0
7z,solverBased,0.866,1.0,1.0
7z,solverBased,0.867,1.0,1.0
7z,solverBased,0.868,1.0,1.0
7z,solverBased,0.869,1.0,1.0
7z,solverBased,0.87,1.0,1.0
7z,solverBased,0.871,1.0,1.0
7z,solverBased,0.872,1.0,1.0
7z,solverBased,0.873,1.0,1.0
7z,solverBased,0.874,1.0,1.0
7z,solverBased,0.875,1.0,1.0
7z,solverBased,0.876,1.0,1.0
7z,solverBased,0.877,1.0,1.0
7z,solverBased,0.878,1.0,1.0
7z,solverBased,0.879,1.0,1.0
7z,solverBased,0.88,1.0,1.0
7z,solverBased,0.881,1.0,1.0
7z,solverBased,0.882,1.0,1.0
7z,solverBased,0.883,1.0,1.0
7z,solverBased,0.884,1.0,1.0
7z,solverBased,0.885,1.0,1.0
7z,solverBased,0.886,1.0,1.0
7z,solverBased,0.887,1.0,1.0
7z,solverBased,0.888,1.0,1.0
7z,solverBased,0.889,1.0,1.0
7z,solverBased,0.89,1.0,1.0
7z,solverBased,0.891,1.0,1.0
7z,solverBased,0.892,1.0,1.0
7z,solverBased,0.893,1.0,1.0
7z,solverBased,0.894,1.0,1.0
7z,solverBased,0.895,1.0,1.0
7z,solverBased,0.896,1.0,1.0
7z,solverBased,0.897,1.0,1.0
7z,solverBased,0.898,1.0,1.0
7z,solverBased,0.899,1.0,1.0
7z,solverBased,0.9,1.0,1.0
7z,solverBased,0.901,1.0,1.0
7z,solverBased,0.902,1.0,1.0
7z,solverBased,0.903,1.0,1.0
7z,solverBased,0.904,1.0,1.0
7z,solverBased,0.905,1.0,1.0
7z,solverBased,0.906,1.0,1.0
7z,solverBased,0.907,1.0,1.0
7z,solverBased,0.908,1.0,1.0
7z,solverBased,0.909,1.0,1.0
7z,solverBased,0.91,1.0,1.0
7z,solverBased,0.911,1.0,1.0
7z,solverBased,0.912,1.0,1.0
7z,solverBased,0.913,1.0,1.0
7z,solverBased,0.914,1.0,1.0
7z,solverBased,0.915,1.0,1.0
7z,solverBased,0.916,1.0,1.0
7z,solverBased,0.917,1.0,1.0
7z,solverBased,0.918,1.0,1.0
7z,solverBased,0.919,1.0,1.0
7z,solverBased,0.92,1.0,1.0
7z,solverBased,0.921,1.0,1.0
7z,solverBased,0.922,1.0,1.0
7z,solverBased,0.923,1.0,1.0
7z,solverBased,0.924,1.0,1.0
7z,solverBased,0.925,1.0,1.0
7z,solverBased,0.926,1.0,1.0
7z,solverBased,0.927,1.0,1.0
7z,solverBased,0.928,1.0,1.0
7z,solverBased,0.929,1.0,1.0
7z,solverBased,0.93,1.0,1.0
7z,solverBased,0.931,1.0,1.0
7z,solverBased,0.932,1.0,1.0
7z,solverBased,0.933,1.0,1.0
7z,solverBased,0.934,1.0,1.0
7z,solverBased,0.935,1.0,1.0
7z,solverBased,0.936,1.0,1.0
7z,solverBased,0.937,1.0,1.0
7z,solverBased,0.938,1.0,1.0
7z,solverBased,0.939,1.0,1.0
7z,solverBased,0.94,1.0,1.0
7z,solverBased,0.941,1.0,1.0
7z,solverBased,0.942,1.0,1.0
7z,solverBased,0.943,1.0,1.0
7z,solverBased,0.944,1.0,1.0
7z,solverBased,0.945,1.0,1.0
7z,solverBased,0.946,1.0,1.0
7z,solverBased,0.947,1.0,1.0
7z,solverBased,0.948,1.0,1.0
7z,solverBased,0.949,1.0,1.0
7z,solverBased,0.95,1.0,1.0
7z,solverBased,0.951,1.0,1.0
7z,solverBased,0.952,1.0,1.0
7z,solverBased,0.953,1.0,1.0
7z,solverBased,0.954,1.0,1.0
7z,solverBased,0.955,1.0,1.0
7z,solverBased,0.956,1.0,1.0
7z,solverBased,0.957,1.0,1.0
7z,solverBased,0.958,1.0,1.0
7z,solverBased,0.959,1.0,1.0
7z,solverBased,0.96,1.0,1.0
7z,solverBased,0.961,1.0,1.0
7z,solverBased,0.962,1.0,1.0
7z,solverBased,0.963,1.0,1.0
7z,solverBased,0.964,1.0,1.0
7z,solverBased,0.965,1.0,1.0
7z,solverBased,0.966,1.0,1.0
7z,solverBased,0.967,1.0,1.0
7z,solverBased,0.968,1.0,1.0
7z,solverBased,0.969,1.0,1.0
7z,solverBased,0.97,1.0,1.0
7z,solverBased,0.971,1.0,1.0
7z,solverBased,0.972,1.0,1.0
7z,solverBased,0.973,1.0,1.0
7z,solverBased,0.974,1.0,1.0
7z,solverBased,0.975,1.0,1.0
7z,solverBased,0.976,1.0,1.0
7z,solverBased,0.977,1.0,1.0
7z,solverBased,0.978,1.0,1.0
7z,solverBased,0.979,1.0,1.0
7z,solverBased,0.98,1.0,1.0
7z,solverBased,0.981,1.0,1.0
7z,solverBased,0.982,1.0,1.0
7z,solverBased,0.983,1.0,1.0
7z,solverBased,0.984,1.0,1.0
7z,solverBased,0.985,1.0,1.0
7z,solverBased,0.986,1.0,1.0
7z,solverBased,0.987,1.0,1.0
7z,solverBased,0.988,1.0,1.0
7z,solverBased,0.989,1.0,1.0
7z,solverBased,0.99,1.0,1.0
7z,solverBased,0.991,1.0,1.0
7z,solverBased,0.992,1.0,1.0
7z,solverBased,0.993,1.0,1.0
7z,solverBased,0.994,1.0,1.0
7z,solverBased,0.995,1.0,1.0
7z,solverBased,0.996,1.0,1.0
7z,solverBased,0.997,1.0,1.0
7z,solverBased,0.998,1.0,1.0
7z,solverBased,0.999,1.0,1.0
