Case Study,Sampling Strategy,Robustness,Confidence Difference
Dune,solverBased,0.338,0.0
Dune,solverBased,0.339,0.0
Dune,solverBased,0.34,0.0
Dune,solverBased,0.341,0.0
Dune,solverBased,0.342,0.0
Dune,solverBased,0.343,0.0
Dune,solverBased,0.344,0.0
Dune,solverBased,0.345,0.0
Dune,solverBased,0.346,0.0
Dune,solverBased,0.347,0.0
Dune,solverBased,0.348,0.0
Dune,solverBased,0.349,0.0
Dune,solverBased,0.35,0.0
Dune,solverBased,0.351,0.0
Dune,solverBased,0.352,0.0
Dune,solverBased,0.353,0.0
Dune,solverBased,0.354,0.0
Dune,solverBased,0.355,0.0
Dune,solverBased,0.356,0.0
Dune,solverBased,0.357,0.0
Dune,solverBased,0.358,0.0
Dune,solverBased,0.359,0.0
Dune,solverBased,0.36,0.0
Dune,solverBased,0.361,0.0
Dune,solverBased,0.362,0.0
Dune,solverBased,0.363,0.0
Dune,solverBased,0.364,0.0
Dune,solverBased,0.365,0.0
Dune,solverBased,0.366,0.0
Dune,solverBased,0.367,0.0
Dune,solverBased,0.368,0.0
Dune,solverBased,0.369,0.0
Dune,solverBased,0.37,0.0
Dune,solverBased,0.371,0.0
Dune,solverBased,0.372,0.0
Dune,solverBased,0.373,0.0
Dune,solverBased,0.374,0.0
Dune,solverBased,0.375,0.0
Dune,solverBased,0.376,0.0
Dune,solverBased,0.377,0.0
Dune,solverBased,0.378,0.0
Dune,solverBased,0.379,0.0
Dune,solverBased,0.38,0.0
Dune,solverBased,0.381,0.0
Dune,solverBased,0.382,0.0
Dune,solverBased,0.383,0.0
Dune,solverBased,0.384,0.0
Dune,solverBased,0.385,0.0
Dune,solverBased,0.386,0.0
Dune,solverBased,0.387,0.0
Dune,solverBased,0.388,0.0
Dune,solverBased,0.389,0.0
Dune,solverBased,0.39,0.0
Dune,solverBased,0.391,0.0
Dune,solverBased,0.392,0.0
Dune,solverBased,0.393,0.0
Dune,solverBased,0.394,0.0
Dune,solverBased,0.395,0.0
Dune,solverBased,0.396,0.0
Dune,solverBased,0.397,0.0
Dune,solverBased,0.398,0.0
Dune,solverBased,0.399,0.0
Dune,solverBased,0.4,0.0
Dune,solverBased,0.401,0.0
Dune,solverBased,0.402,0.0
Dune,solverBased,0.403,0.0
Dune,solverBased,0.404,0.0
Dune,solverBased,0.405,0.0
Dune,solverBased,0.406,0.0
Dune,solverBased,0.407,0.0
Dune,solverBased,0.408,0.0
Dune,solverBased,0.409,0.0
Dune,solverBased,0.41,0.0
