Epsilon Value,15,100,250,500,1000,2000
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001,0.0015988005598178,0.0100496662424972,0.0247888380588555,0.0488680764330462,0.0952575897307996,0.181359306990977
0.0002,0.003195204477089,0.0199993266925837,0.0489655772023041,0.095352597173288,0.1814493664321711,0.3298408284513962
0.0003,0.004789215105268,0.0298499666698613,0.0725452727289767,0.1395695997425546,0.2594373575200684,0.4514023932811255
0.0004,0.0063808357934519,0.0396025618830503,0.0955426110852326,0.1816294834308536,0.3300016982896644,0.5509226447631714
0.0005,0.0079700698863854,0.0492580785227868,0.1179719188664289,0.2216372827331972,0.3938484045713251,0.632396441580062
0.0006,0.009556920724468,0.0588174733535453,0.1398471715994215,0.2596929275510155,0.4516164083270101,0.6990948933198233
0.0007,0.0111413916437517,0.0682816938046281,0.1611820023114465,0.295891490797324,0.5038839260165968,0.7536964286353391
0.0008,0.0127234859759576,0.0776516780603915,0.1819897098909182,0.3303234240148677,0.5511742229551935,0.7983941371698615
0.0009,0.0143032070484732,0.0869283551495043,0.2022832672446979,0.363074781585633,0.593960830895617,0.8349836784636395
0.001,0.01588055818436,0.0961126450334047,0.2220753292571271,0.3942274340836764,0.6326722706538073,0.8649352745278981
0.0011,0.0174555427023583,0.1052054586939014,0.241378240555479,0.4238592712957247,0.6676963266874629,0.8894526666362945
0.0012,0.0190281639168927,0.1142076982199367,0.260204043086544,0.4520443954089947,0.6993839160966219,0.9095213957735252
0.0013,0.0205984251380769,0.1231202568935208,0.2785644835089214,0.4788533048415446,0.728052590493061,0.9259483393035598
0.0014,0.0221663296717192,0.1319440192748425,0.2964710204054859,0.5043530691675363,0.7539897055441207,0.939394086743172
0.0015,0.0237318808193276,0.1406798612865676,0.3139348313203831,0.5286074955679607,0.7774552896998397,0.9503994510940588
0.0016,0.0252950818781164,0.1493286502973384,0.3309668196248261,0.5516772872166266,0.798684640627561,0.9594071775648496
0.0017,0.0268559361410051,0.157891245204429,0.3475776212157295,0.5736201939912591,0.8178906751757472,0.966779719334924
0.0018,0.028414446896633,0.1663684965157028,0.3637776110515135,0.5944911558812671,0.8352660562427261,0.9728137926008568
0.0019,0.0299706174293584,0.1747612464306924,0.3795769095286497,0.6143424394449242,0.8509851177103577,0.9777522942152128
0.002,0.0315244510192649,0.1830703289209492,0.3949853887030914,0.6332237676525557,0.86520560659821,0.9817940596266967
0.0021,0.0330759509421666,0.1912965698096159,0.4100126783602352,0.6511824434355514,0.8780702597779414,0.9851018523392938
0.0022,0.0346251204696131,0.1994407868502374,0.424668171937107,0.6682634672457504,0.8897082309442661,0.987808905270151
0.0023,0.0361719628688953,0.2075037898048158,0.438961032300354,0.6845096489150201,0.9002363820509934,0.9900242763693742
0.0024,0.0377164814030496,0.2154863805211195,0.4529001973835407,0.6999617140908493,0.9097604520736756,0.9918372333500928
0.0025,0.0392586793308635,0.2233893530092514,0.4664943856871615,0.714658405510457,0.9183761147410178,0.9933208434638884
0.0026,0.0407985599068826,0.2312134935174929,0.4797521016447135,0.7286365793632519,0.926169935773334,0.9945349123884965
