Case Study,Sampling Strategy,Robustness,Posterior Confidence,Prior Confidence
Polly,solverBased,0.536,0.93,0.9999953837673446
Polly,solverBased,0.537,0.93,0.9999955404005184
Polly,solverBased,0.538,0.93,0.9999956920405284
Polly,solverBased,0.539,0.93,0.9999958388362524
Polly,solverBased,0.54,0.93,0.999995980932438
Polly,solverBased,0.541,0.93,0.9999961184698082
Polly,solverBased,0.542,0.93,0.9999962515851644
Polly,solverBased,0.543,0.93,0.9999963804114884
Polly,solverBased,0.544,0.93,0.9999965050780396
Polly,solverBased,0.545,0.93,0.9999966257104532
Polly,solverBased,0.546,0.93,0.9999967424308333
Polly,solverBased,0.547,0.95,0.9999968553578434
Polly,solverBased,0.548,0.95,0.9999969646067992
Polly,solverBased,0.549,0.95,0.9999970702897532
Polly,solverBased,0.55,0.95,0.999997172515581
Polly,solverBased,0.551,0.95,0.9999972713900652
Polly,solverBased,0.552,0.95,0.999997367015976
Polly,solverBased,0.553,0.95,0.9999974594931508
Polly,solverBased,0.554,0.95,0.9999975489185716
Polly,solverBased,0.555,0.95,0.9999976353864404
Polly,solverBased,0.556,0.95,0.9999977189882532
Polly,solverBased,0.557,0.95,0.999997799812872
Polly,solverBased,0.558,0.95,0.9999978779465944
Polly,solverBased,0.559,0.95,0.9999979534732224
Polly,solverBased,0.56,0.95,0.9999980264741296
Polly,solverBased,0.561,0.95,0.9999980970283256
Polly,solverBased,0.562,0.95,0.9999981652125196
Polly,solverBased,0.563,0.95,0.9999982311011828
Polly,solverBased,0.564,0.95,0.9999982947666086
Polly,solverBased,0.565,0.95,0.9999983562789712
Polly,solverBased,0.566,0.95,0.999998415706384
Polly,solverBased,0.567,0.95,0.9999984731149544
Polly,solverBased,0.568,0.95,0.9999985285688388
Polly,solverBased,0.569,0.95,0.9999985821302972
Polly,solverBased,0.57,0.95,0.9999986338597427
Polly,solverBased,0.571,0.95,0.9999986838157944
Polly,solverBased,0.572,0.95,0.9999987320553247
Polly,solverBased,0.573,0.95,0.9999987786335096
Polly,solverBased,0.574,0.95,0.999998823603874
Polly,solverBased,0.575,0.95,0.9999988670183376
Polly,solverBased,0.576,0.95,0.9999989089272594
Polly,solverBased,0.577,0.95,0.9999989493794822
Polly,solverBased,0.578,0.95,0.9999989884223732
Polly,solverBased,0.579,0.95,0.9999990261018668
Polly,solverBased,0.58,0.95,0.9999990624625033
Polly,solverBased,0.581,0.95,0.9999990975474686
Polly,solverBased,0.582,0.95,0.9999991313986332
Polly,solverBased,0.583,0.95,0.9999991640565878
Polly,solverBased,0.584,0.95,0.9999991955606804
Polly,solverBased,0.585,0.95,0.9999992259490512
Polly,solverBased,0.586,0.95,0.9999992552586668
Polly,solverBased,0.587,0.95,0.999999283525354
Polly,solverBased,0.588,0.95,0.9999993107838324
Polly,solverBased,0.589,0.95,0.9999993370677452
Polly,solverBased,0.59,0.95,0.9999993624096908
Polly,solverBased,0.591,0.95,0.9999993868412528
Polly,solverBased,0.592,0.95,0.9999994103930292
Polly,solverBased,0.593,0.95,0.9999994330946604
Polly,solverBased,0.594,0.95,0.9999994549748574
Polly,solverBased,0.595,0.95,0.9999994760614288
Polly,solverBased,0.596,0.95,0.9999994963813068
Polly,solverBased,0.597,0.95,0.9999995159605728
Polly,solverBased,0.598,0.95,0.9999995348244826
Polly,solverBased,0.599,0.95,0.99999955299749
Polly,solverBased,0.6,0.95,0.9999995705032704
Polly,solverBased,0.601,0.95,0.9999995873647448
Polly,solverBased,0.602,0.95,0.9999996036041006
Polly,solverBased,0.603,0.95,0.9999996192428142
Polly,solverBased,0.604,0.95,0.999999634301672
Polly,solverBased,0.605,0.95,0.9999996488007904
Polly,solverBased,0.606,0.95,0.999999662759636
Polly,solverBased,0.607,0.95,0.9999996761970464
Polly,solverBased,0.608,0.95,0.999999689131246
Polly,solverBased,0.609,0.95,0.9999997015798678
Polly,solverBased,0.61,0.95,0.9999997135599688
Polly,solverBased,0.611,0.95,0.9999997250880482
Polly,solverBased,0.612,0.95,0.9999997361800648
Polly,solverBased,0.613,0.95,0.9999997468514522
Polly,solverBased,0.614,0.95,0.9999997571171364
Polly,solverBased,0.615,0.95,0.9999997669915494
Polly,solverBased,0.616,0.95,0.9999997764886458
Polly,solverBased,0.617,0.95,0.9999997856219168
Polly,solverBased,0.618,0.95,0.9999997944044045
Polly,solverBased,0.619,0.95,0.9999998028487156
Polly,solverBased,0.62,0.95,0.9999998109670352
Polly,solverBased,0.621,0.95,0.9999998187711396
Polly,solverBased,0.622,0.96,0.999999826272409
Polly,solverBased,0.623,0.96,0.99999983348184
Polly,solverBased,0.624,0.96,0.9999998404100572
Polly,solverBased,0.625,0.96,0.9999998470673256
Polly,solverBased,0.626,0.96,0.9999998534635604
Polly,solverBased,0.627,0.96,0.99999985960834
Polly,solverBased,0.628,0.96,0.9999998655109152
Polly,solverBased,0.629,0.96,0.9999998711802198
Polly,solverBased,0.63,0.96,0.9999998766248808
Polly,solverBased,0.631,0.96,0.9999998818532284
Polly,solverBased,0.632,0.96,0.9999998868733052
Polly,solverBased,0.633,0.96,0.999999891692875
Polly,solverBased,0.634,0.96,0.9999998963194324
Polly,solverBased,0.635,0.96,0.9999999007602112
Polly,solverBased,0.636,0.96,0.9999999050221928
Polly,solverBased,0.637,0.96,0.9999999091121144
Polly,solverBased,0.638,0.96,0.9999999130364764
Polly,solverBased,0.639,0.96,0.999999916801551
Polly,solverBased,0.64,0.96,0.9999999204133888
Polly,solverBased,0.641,0.96,0.999999923877827
Polly,solverBased,0.642,0.96,0.999999927200495
Polly,solverBased,0.643,0.96,0.9999999303868224
Polly,solverBased,0.644,0.96,0.9999999334420452
Polly,solverBased,0.645,0.96,0.9999999363712124
Polly,solverBased,0.646,0.96,0.999999939179191
Polly,solverBased,0.647,0.96,0.9999999418706742
Polly,solverBased,0.648,0.96,0.9999999444501853
Polly,solverBased,0.649,0.96,0.999999946922084
Polly,solverBased,0.65,0.96,0.9999999492905722
Polly,solverBased,0.651,0.96,0.9999999515596992
Polly,solverBased,0.652,0.96,0.999999953733366
Polly,solverBased,0.653,0.96,0.999999955815332
Polly,solverBased,0.654,0.96,0.9999999578092176
Polly,solverBased,0.655,0.96,0.9999999597185104
Polly,solverBased,0.656,0.96,0.9999999615465704
Polly,solverBased,0.657,0.96,0.9999999632966318
Polly,solverBased,0.658,0.96,0.99999996497181
Polly,solverBased,0.659,0.96,0.999999966575104
Polly,solverBased,0.66,0.96,0.9999999681094012
Polly,solverBased,0.661,0.96,0.9999999695774808
Polly,solverBased,0.662,0.96,0.9999999709820182
Polly,solverBased,0.663,0.96,0.9999999723255872
Polly,solverBased,0.664,0.96,0.9999999736106656
Polly,solverBased,0.665,0.96,0.9999999748396364
Polly,solverBased,0.666,0.96,0.9999999760147932
Polly,solverBased,0.667,0.96,0.9999999771383412
Polly,solverBased,0.668,0.96,0.9999999782124028
Polly,solverBased,0.669,0.96,0.9999999792390176
Polly,solverBased,0.67,0.96,0.999999980220148
Polly,solverBased,0.671,0.96,0.9999999811576804
Polly,solverBased,0.672,0.96,0.9999999820534282
Polly,solverBased,0.673,0.96,0.999999982909135
Polly,solverBased,0.674,0.96,0.9999999837264762
Polly,solverBased,0.675,0.96,0.9999999845070624
Polly,solverBased,0.676,0.96,0.9999999852524404
Polly,solverBased,0.677,0.96,0.999999985964097
Polly,solverBased,0.678,0.96,0.9999999866434608
Polly,solverBased,0.679,0.96,0.9999999872919032
Polly,solverBased,0.68,0.96,0.9999999879107418
Polly,solverBased,0.681,0.96,0.9999999885012422
Polly,solverBased,0.682,0.96,0.999999989064619
Polly,solverBased,0.683,0.96,0.9999999896020388
Polly,solverBased,0.684,0.96,0.999999990114621
Polly,solverBased,0.685,0.96,0.9999999906034408
Polly,solverBased,0.686,0.96,0.9999999910695287
Polly,solverBased,0.687,0.96,0.9999999915138754
Polly,solverBased,0.688,0.96,0.9999999919374298
Polly,solverBased,0.689,0.96,0.999999992341103
Polly,solverBased,0.69,0.96,0.9999999927257688
Polly,solverBased,0.691,0.96,0.999999993092265
Polly,solverBased,0.692,0.96,0.9999999934413952
Polly,solverBased,0.693,0.96,0.99999999377393
Polly,solverBased,0.694,0.96,0.9999999940906076
Polly,solverBased,0.695,0.96,0.9999999943921366
Polly,solverBased,0.696,0.96,0.9999999946791952
Polly,solverBased,0.697,0.96,0.9999999949524334
Polly,solverBased,0.698,0.96,0.9999999952124746
Polly,solverBased,0.699,0.96,0.9999999954599156
Polly,solverBased,0.7,0.96,0.999999995695328
Polly,solverBased,0.701,0.96,0.9999999959192593
Polly,solverBased,0.702,0.96,0.9999999961322336
Polly,solverBased,0.703,0.96,0.9999999963347534
Polly,solverBased,0.704,0.96,0.9999999965272992
Polly,solverBased,0.705,0.96,0.9999999967103306
Polly,solverBased,0.706,0.96,0.9999999968842882
Polly,solverBased,0.707,0.96,0.9999999970495932
Polly,solverBased,0.708,0.96,0.9999999972066482
Polly,solverBased,0.709,0.96,0.9999999973558394
Polly,solverBased,0.71,0.96,0.9999999974975352
Polly,solverBased,0.711,0.96,0.9999999976320884
Polly,solverBased,0.712,0.96,0.999999997759836
Polly,solverBased,0.713,0.96,0.9999999978811004
Polly,solverBased,0.714,0.96,0.99999999799619
Polly,solverBased,0.715,0.96,0.999999998105399
Polly,solverBased,0.716,0.96,0.9999999982090088
Polly,solverBased,0.717,0.96,0.9999999983072884
Polly,solverBased,0.718,0.96,0.9999999984004944
Polly,solverBased,0.719,0.96,0.9999999984888724
Polly,solverBased,0.72,0.96,0.9999999985726564
Polly,solverBased,0.721,0.96,0.9999999986520702
Polly,solverBased,0.722,0.96,0.9999999987273273
Polly,solverBased,0.723,0.96,0.9999999987986312
Polly,solverBased,0.724,0.96,0.9999999988661769
Polly,solverBased,0.725,0.96,0.9999999989301496
Polly,solverBased,0.726,0.96,0.9999999989907262
Polly,solverBased,0.727,0.96,0.9999999990480758
Polly,solverBased,0.728,0.96,0.9999999991023596
Polly,solverBased,0.729,0.96,0.9999999991537306
Polly,solverBased,0.73,0.96,0.9999999992023356
Polly,solverBased,0.731,0.96,0.999999999248314
Polly,solverBased,0.732,0.96,0.9999999992917988
Polly,solverBased,0.733,0.96,0.9999999993329164
Polly,solverBased,0.734,0.96,0.999999999371788
Polly,solverBased,0.735,0.96,0.9999999994085282
Polly,solverBased,0.736,0.96,0.9999999994432468
Polly,solverBased,0.737,0.96,0.9999999994760476
Polly,solverBased,0.738,0.96,0.9999999995070298
Polly,solverBased,0.739,0.96,0.9999999995362884
Polly,solverBased,0.74,0.96,0.9999999995639126
Polly,solverBased,0.741,0.96,0.9999999995899884
Polly,solverBased,0.742,0.96,0.9999999996145968
Polly,solverBased,0.743,0.96,0.9999999996378154
Polly,solverBased,0.744,0.96,0.9999999996597176
Polly,solverBased,0.745,0.96,0.9999999996803736
Polly,solverBased,0.746,0.96,0.9999999996998492
Polly,solverBased,0.747,0.96,0.9999999997182082
Polly,solverBased,0.748,0.96,0.9999999997355103
Polly,solverBased,0.749,0.96,0.9999999997518128
Polly,solverBased,0.75,0.96,0.9999999997671694
Polly,solverBased,0.751,1.0,0.9999999997816316
Polly,solverBased,0.752,1.0,0.9999999997952486
Polly,solverBased,0.753,1.0,0.9999999998080664
Polly,solverBased,0.754,1.0,0.9999999998201288
Polly,solverBased,0.755,1.0,0.9999999998314776
Polly,solverBased,0.756,1.0,0.9999999998421528
Polly,solverBased,0.757,1.0,0.9999999998521912
Polly,solverBased,0.758,1.0,0.9999999998616288
Polly,solverBased,0.759,1.0,0.9999999998704991
Polly,solverBased,0.76,1.0,0.9999999998788344
Polly,solverBased,0.761,1.0,0.9999999998866644
Polly,solverBased,0.762,1.0,0.9999999998940182
Polly,solverBased,0.763,1.0,0.9999999999009228
Polly,solverBased,0.764,1.0,0.999999999907404
Polly,solverBased,0.765,1.0,0.999999999913486
Polly,solverBased,0.766,1.0,0.999999999919192
Polly,solverBased,0.767,1.0,0.9999999999245438
Polly,solverBased,0.768,1.0,0.999999999929562
Polly,solverBased,0.769,1.0,0.9999999999342658
Polly,solverBased,0.77,1.0,0.999999999938674
Polly,solverBased,0.771,1.0,0.9999999999428038
Polly,solverBased,0.772,1.0,0.9999999999466718
Polly,solverBased,0.773,1.0,0.9999999999502934
Polly,solverBased,0.774,1.0,0.9999999999536836
Polly,solverBased,0.775,1.0,0.999999999956856
Polly,solverBased,0.776,1.0,0.9999999999598238
Polly,solverBased,0.777,1.0,0.9999999999625996
Polly,solverBased,0.778,1.0,0.9999999999651944
Polly,solverBased,0.779,1.0,0.99999999996762
Polly,solverBased,0.78,1.0,0.9999999999698864
Polly,solverBased,0.781,1.0,0.9999999999720034
Polly,solverBased,0.782,1.0,0.9999999999739804
Polly,solverBased,0.783,1.0,0.9999999999758256
Polly,solverBased,0.784,1.0,0.9999999999775476
Polly,solverBased,0.785,1.0,0.9999999999791545
Polly,solverBased,0.786,1.0,0.9999999999806528
Polly,solverBased,0.787,1.0,0.9999999999820496
Polly,solverBased,0.788,1.0,0.9999999999833517
Polly,solverBased,0.789,1.0,0.9999999999845646
Polly,solverBased,0.79,1.0,0.9999999999856944
Polly,solverBased,0.791,1.0,0.9999999999867462
Polly,solverBased,0.792,1.0,0.9999999999877252
Polly,solverBased,0.793,1.0,0.9999999999886362
Polly,solverBased,0.794,1.0,0.9999999999894834
Polly,solverBased,0.795,1.0,0.9999999999902712
Polly,solverBased,0.796,1.0,0.9999999999910032
Polly,solverBased,0.797,1.0,0.9999999999916837
Polly,solverBased,0.798,1.0,0.9999999999923154
Polly,solverBased,0.799,1.0,0.999999999992902
Polly,solverBased,0.8,1.0,0.9999999999934464
Polly,solverBased,0.801,1.0,0.9999999999939516
Polly,solverBased,0.802,1.0,0.99999999999442
Polly,solverBased,0.803,1.0,0.999999999994854
Polly,solverBased,0.804,1.0,0.9999999999952566
Polly,solverBased,0.805,1.0,0.9999999999956292
Polly,solverBased,0.806,1.0,0.9999999999959744
Polly,solverBased,0.807,1.0,0.999999999996294
Polly,solverBased,0.808,1.0,0.9999999999965896
Polly,solverBased,0.809,1.0,0.9999999999968628
Polly,solverBased,0.81,1.0,0.9999999999971156
Polly,solverBased,0.811,1.0,0.9999999999973492
Polly,solverBased,0.812,1.0,0.9999999999975648
Polly,solverBased,0.813,1.0,0.999999999997764
Polly,solverBased,0.814,1.0,0.999999999997948
Polly,solverBased,0.815,1.0,0.9999999999981174
Polly,solverBased,0.816,1.0,0.9999999999982738
Polly,solverBased,0.817,1.0,0.999999999998418
Polly,solverBased,0.818,1.0,0.9999999999985508
Polly,solverBased,0.819,1.0,0.9999999999986732
Polly,solverBased,0.82,1.0,0.9999999999987856
Polly,solverBased,0.821,1.0,0.9999999999988892
Polly,solverBased,0.822,1.0,0.9999999999989844
Polly,solverBased,0.823,1.0,0.999999999999072
Polly,solverBased,0.824,1.0,0.9999999999991523
Polly,solverBased,0.825,1.0,0.9999999999992264
Polly,solverBased,0.826,1.0,0.999999999999294
Polly,solverBased,0.827,1.0,0.9999999999993562
Polly,solverBased,0.828,1.0,0.9999999999994132
Polly,solverBased,0.829,1.0,0.9999999999994656
Polly,solverBased,0.83,1.0,0.9999999999995134
Polly,solverBased,0.831,1.0,0.9999999999995572
Polly,solverBased,0.832,1.0,0.9999999999995972
Polly,solverBased,0.833,1.0,0.999999999999634
Polly,solverBased,0.834,1.0,0.9999999999996676
Polly,solverBased,0.835,1.0,0.999999999999698
Polly,solverBased,0.836,1.0,0.999999999999726
Polly,solverBased,0.837,1.0,0.9999999999997516
Polly,solverBased,0.838,1.0,0.999999999999775
Polly,solverBased,0.839,1.0,0.9999999999997962
Polly,solverBased,0.84,1.0,0.9999999999998156
Polly,solverBased,0.841,1.0,0.9999999999998332
Polly,solverBased,0.842,1.0,0.9999999999998492
Polly,solverBased,0.843,1.0,0.9999999999998638
Polly,solverBased,0.844,1.0,0.999999999999877
Polly,solverBased,0.845,1.0,0.999999999999889
Polly,solverBased,0.846,1.0,0.9999999999999
Polly,solverBased,0.847,1.0,0.9999999999999098
Polly,solverBased,0.848,1.0,0.9999999999999188
Polly,solverBased,0.849,1.0,0.999999999999927
Polly,solverBased,0.85,1.0,0.9999999999999344
Polly,solverBased,0.851,1.0,0.9999999999999408
Polly,solverBased,0.852,1.0,0.999999999999947
Polly,solverBased,0.853,1.0,0.9999999999999524
Polly,solverBased,0.854,1.0,0.9999999999999574
Polly,solverBased,0.855,1.0,0.9999999999999618
Polly,solverBased,0.856,1.0,0.9999999999999658
Polly,solverBased,0.857,1.0,0.9999999999999696
Polly,solverBased,0.858,1.0,0.9999999999999728
Polly,solverBased,0.859,1.0,0.9999999999999756
Polly,solverBased,0.86,1.0,0.9999999999999782
Polly,solverBased,0.861,1.0,0.9999999999999806
Polly,solverBased,0.862,1.0,0.9999999999999828
Polly,solverBased,0.863,1.0,0.9999999999999846
Polly,solverBased,0.864,1.0,0.9999999999999865
Polly,solverBased,0.865,1.0,0.9999999999999878
Polly,solverBased,0.866,1.0,0.9999999999999892
Polly,solverBased,0.867,1.0,0.9999999999999905
Polly,solverBased,0.868,1.0,0.9999999999999916
Polly,solverBased,0.869,1.0,0.9999999999999925
Polly,solverBased,0.87,1.0,0.9999999999999932
Polly,solverBased,0.871,1.0,0.999999999999994
Polly,solverBased,0.872,1.0,0.9999999999999948
Polly,solverBased,0.873,1.0,0.9999999999999954
Polly,solverBased,0.874,1.0,0.999999999999996
Polly,solverBased,0.875,1.0,0.9999999999999964
Polly,solverBased,0.876,1.0,0.9999999999999968
Polly,solverBased,0.877,1.0,0.9999999999999972
Polly,solverBased,0.878,1.0,0.9999999999999976
Polly,solverBased,0.879,1.0,0.999999999999998
Polly,solverBased,0.88,1.0,0.999999999999998
Polly,solverBased,0.881,1.0,0.9999999999999984
Polly,solverBased,0.882,1.0,0.9999999999999986
Polly,solverBased,0.883,1.0,0.9999999999999988
Polly,solverBased,0.884,1.0,0.9999999999999988
Polly,solverBased,0.885,1.0,0.9999999999999992
Polly,solverBased,0.886,1.0,0.9999999999999992
Polly,solverBased,0.887,1.0,0.9999999999999992
Polly,solverBased,0.888,1.0,0.9999999999999992
Polly,solverBased,0.889,1.0,0.9999999999999994
Polly,solverBased,0.89,1.0,0.9999999999999996
Polly,solverBased,0.891,1.0,0.9999999999999996
Polly,solverBased,0.892,1.0,0.9999999999999996
Polly,solverBased,0.893,1.0,0.9999999999999996
Polly,solverBased,0.894,1.0,0.9999999999999998
Polly,solverBased,0.895,1.0,0.9999999999999998
Polly,solverBased,0.896,1.0,0.9999999999999998
Polly,solverBased,0.897,1.0,1.0
Polly,solverBased,0.898,1.0,1.0
Polly,solverBased,0.899,1.0,1.0
Polly,solverBased,0.9,1.0,1.0
Polly,solverBased,0.901,1.0,1.0
Polly,solverBased,0.902,1.0,1.0
Polly,solverBased,0.903,1.0,1.0
Polly,solverBased,0.904,1.0,1.0
Polly,solverBased,0.905,1.0,1.0
Polly,solverBased,0.906,1.0,1.0
Polly,solverBased,0.907,1.0,1.0
Polly,solverBased,0.908,1.0,1.0
Polly,solverBased,0.909,1.0,1.0
Polly,solverBased,0.91,1.0,1.0
Polly,solverBased,0.911,1.0,1.0
Polly,solverBased,0.912,1.0,1.0
Polly,solverBased,0.913,1.0,1.0
Polly,solverBased,0.914,1.0,1.0
Polly,solverBased,0.915,1.0,1.0
Polly,solverBased,0.916,1.0,1.0
Polly,solverBased,0.917,1.0,1.0
Polly,solverBased,0.918,1.0,1.0
Polly,solverBased,0.919,1.0,1.0
Polly,solverBased,0.92,1.0,1.0
Polly,solverBased,0.921,1.0,1.0
Polly,solverBased,0.922,1.0,1.0
Polly,solverBased,0.923,1.0,1.0
Polly,solverBased,0.924,1.0,1.0
Polly,solverBased,0.925,1.0,1.0
Polly,solverBased,0.926,1.0,1.0
Polly,solverBased,0.927,1.0,1.0
Polly,solverBased,0.928,1.0,1.0
Polly,solverBased,0.929,1.0,1.0
Polly,solverBased,0.93,1.0,1.0
Polly,solverBased,0.931,1.0,1.0
Polly,solverBased,0.932,1.0,1.0
Polly,solverBased,0.933,1.0,1.0
Polly,solverBased,0.934,1.0,1.0
Polly,solverBased,0.935,1.0,1.0
Polly,solverBased,0.936,1.0,1.0
Polly,solverBased,0.937,1.0,1.0
Polly,solverBased,0.938,1.0,1.0
Polly,solverBased,0.939,1.0,1.0
Polly,solverBased,0.94,1.0,1.0
Polly,solverBased,0.941,1.0,1.0
Polly,solverBased,0.942,1.0,1.0
Polly,solverBased,0.943,1.0,1.0
Polly,solverBased,0.944,1.0,1.0
Polly,solverBased,0.945,1.0,1.0
Polly,solverBased,0.946,1.0,1.0
Polly,solverBased,0.947,1.0,1.0
Polly,solverBased,0.948,1.0,1.0
Polly,solverBased,0.949,1.0,1.0
Polly,solverBased,0.95,1.0,1.0
Polly,solverBased,0.951,1.0,1.0
Polly,solverBased,0.952,1.0,1.0
Polly,solverBased,0.953,1.0,1.0
Polly,solverBased,0.954,1.0,1.0
Polly,solverBased,0.955,1.0,1.0
Polly,solverBased,0.956,1.0,1.0
Polly,solverBased,0.957,1.0,1.0
Polly,solverBased,0.958,1.0,1.0
Polly,solverBased,0.959,1.0,1.0
Polly,solverBased,0.96,1.0,1.0
Polly,solverBased,0.961,1.0,1.0
Polly,solverBased,0.962,1.0,1.0
Polly,solverBased,0.963,1.0,1.0
Polly,solverBased,0.964,1.0,1.0
Polly,solverBased,0.965,1.0,1.0
Polly,solverBased,0.966,1.0,1.0
Polly,solverBased,0.967,1.0,1.0
Polly,solverBased,0.968,1.0,1.0
Polly,solverBased,0.969,1.0,1.0
Polly,solverBased,0.97,1.0,1.0
Polly,solverBased,0.971,1.0,1.0
Polly,solverBased,0.972,1.0,1.0
Polly,solverBased,0.973,1.0,1.0
Polly,solverBased,0.974,1.0,1.0
Polly,solverBased,0.975,1.0,1.0
Polly,solverBased,0.976,1.0,1.0
Polly,solverBased,0.977,1.0,1.0
Polly,solverBased,0.978,1.0,1.0
Polly,solverBased,0.979,1.0,1.0
Polly,solverBased,0.98,1.0,1.0
Polly,solverBased,0.981,1.0,1.0
Polly,solverBased,0.982,1.0,1.0
Polly,solverBased,0.983,1.0,1.0
Polly,solverBased,0.984,1.0,1.0
Polly,solverBased,0.985,1.0,1.0
Polly,solverBased,0.986,1.0,1.0
Polly,solverBased,0.987,1.0,1.0
Polly,solverBased,0.988,1.0,1.0
Polly,solverBased,0.989,1.0,1.0
Polly,solverBased,0.99,1.0,1.0
Polly,solverBased,0.991,1.0,1.0
Polly,solverBased,0.992,1.0,1.0
Polly,solverBased,0.993,1.0,1.0
Polly,solverBased,0.994,1.0,1.0
Polly,solverBased,0.995,1.0,1.0
Polly,solverBased,0.996,1.0,1.0
Polly,solverBased,0.997,1.0,1.0
Polly,solverBased,0.998,1.0,1.0
Polly,solverBased,0.999,1.0,1.0
