Case Study,Sampling Strategy,Robustness,Posterior Confidence,Prior Confidence
Polly,SRSSampling,0.499,1.0,0.9999842455366628
Polly,SRSSampling,0.5,1.0,0.9999847412109376
Polly,SRSSampling,0.501,1.0,0.999985222235886
Polly,SRSSampling,0.502,1.0,0.9999856890163958
Polly,SRSSampling,0.503,1.0,0.9999861419469432
Polly,SRSSampling,0.504,1.0,0.9999865814118398
Polly,SRSSampling,0.505,1.0,0.9999870077854752
Polly,SRSSampling,0.506,1.0,0.999987421432554
Polly,SRSSampling,0.507,1.0,0.999987822708328
Polly,SRSSampling,0.508,1.0,0.9999882119588216
Polly,SRSSampling,0.509,1.0,0.9999885895210542
Polly,SRSSampling,0.51,1.0,0.9999889557232576
Polly,SRSSampling,0.511,1.0,0.9999893108850868
Polly,SRSSampling,0.512,1.0,0.9999896553178276
Polly,SRSSampling,0.513,1.0,0.9999899893246
Polly,SRSSampling,0.514,1.0,0.9999903132005556
Polly,SRSSampling,0.515,1.0,0.999990627233071
Polly,SRSSampling,0.516,1.0,0.9999909317019384
Polly,SRSSampling,0.517,1.0,0.99999122687955
Polly,SRSSampling,0.518,1.0,0.9999915130310788
Polly,SRSSampling,0.519,1.0,0.9999917904146562
Polly,SRSSampling,0.52,1.0,0.999992059281545
Polly,SRSSampling,0.521,1.0,0.9999923198763075
Polly,SRSSampling,0.522,1.0,0.9999925724369716
Polly,SRSSampling,0.523,1.0,0.9999928171951928
Polly,SRSSampling,0.524,1.0,0.99999305437641
Polly,SRSSampling,0.525,1.0,0.9999932842000022
Polly,SRSSampling,0.526,1.0,0.999993506879438
Polly,SRSSampling,0.527,1.0,0.999993722622422
Polly,SRSSampling,0.528,1.0,0.9999939316310414
Polly,SRSSampling,0.529,1.0,0.9999941341019036
Polly,SRSSampling,0.53,1.0,0.9999943302262752
Polly,SRSSampling,0.531,1.0,0.999994520190216
Polly,SRSSampling,0.532,1.0,0.9999947041747106
Polly,SRSSampling,0.533,1.0,0.999994882355795
Polly,SRSSampling,0.534,1.0,0.9999950549046832
Polly,SRSSampling,0.535,1.0,0.9999952219878888
Polly,SRSSampling,0.536,1.0,0.9999953837673446
Polly,SRSSampling,0.537,1.0,0.9999955404005184
Polly,SRSSampling,0.538,1.0,0.9999956920405284
Polly,SRSSampling,0.539,1.0,0.9999958388362524
Polly,SRSSampling,0.54,1.0,0.999995980932438
Polly,SRSSampling,0.541,1.0,0.9999961184698082
Polly,SRSSampling,0.542,1.0,0.9999962515851644
Polly,SRSSampling,0.543,1.0,0.9999963804114884
Polly,SRSSampling,0.544,1.0,0.9999965050780396
Polly,SRSSampling,0.545,1.0,0.9999966257104532
Polly,SRSSampling,0.546,1.0,0.9999967424308333
Polly,SRSSampling,0.547,1.0,0.9999968553578434
Polly,SRSSampling,0.548,1.0,0.9999969646067992
Polly,SRSSampling,0.549,1.0,0.9999970702897532
Polly,SRSSampling,0.55,1.0,0.999997172515581
Polly,SRSSampling,0.551,1.0,0.9999972713900652
Polly,SRSSampling,0.552,1.0,0.999997367015976
Polly,SRSSampling,0.553,1.0,0.9999974594931508
Polly,SRSSampling,0.554,1.0,0.9999975489185716
Polly,SRSSampling,0.555,1.0,0.9999976353864404
Polly,SRSSampling,0.556,1.0,0.9999977189882532
Polly,SRSSampling,0.557,1.0,0.999997799812872
Polly,SRSSampling,0.558,1.0,0.9999978779465944
Polly,SRSSampling,0.559,1.0,0.9999979534732224
Polly,SRSSampling,0.56,1.0,0.9999980264741296
Polly,SRSSampling,0.561,1.0,0.9999980970283256
Polly,SRSSampling,0.562,1.0,0.9999981652125196
Polly,SRSSampling,0.563,1.0,0.9999982311011828
Polly,SRSSampling,0.564,1.0,0.9999982947666086
Polly,SRSSampling,0.565,1.0,0.9999983562789712
Polly,SRSSampling,0.566,1.0,0.999998415706384
Polly,SRSSampling,0.567,1.0,0.9999984731149544
Polly,SRSSampling,0.568,1.0,0.9999985285688388
Polly,SRSSampling,0.569,1.0,0.9999985821302972
Polly,SRSSampling,0.57,1.0,0.9999986338597427
Polly,SRSSampling,0.571,1.0,0.9999986838157944
Polly,SRSSampling,0.572,1.0,0.9999987320553247
Polly,SRSSampling,0.573,1.0,0.9999987786335096
Polly,SRSSampling,0.574,1.0,0.999998823603874
Polly,SRSSampling,0.575,1.0,0.9999988670183376
Polly,SRSSampling,0.576,1.0,0.9999989089272594
Polly,SRSSampling,0.577,1.0,0.9999989493794822
Polly,SRSSampling,0.578,1.0,0.9999989884223732
Polly,SRSSampling,0.579,1.0,0.9999990261018668
Polly,SRSSampling,0.58,1.0,0.9999990624625033
Polly,SRSSampling,0.581,1.0,0.9999990975474686
Polly,SRSSampling,0.582,1.0,0.9999991313986332
Polly,SRSSampling,0.583,1.0,0.9999991640565878
Polly,SRSSampling,0.584,1.0,0.9999991955606804
Polly,SRSSampling,0.585,1.0,0.9999992259490512
Polly,SRSSampling,0.586,1.0,0.9999992552586668
Polly,SRSSampling,0.587,1.0,0.999999283525354
Polly,SRSSampling,0.588,1.0,0.9999993107838324
Polly,SRSSampling,0.589,1.0,0.9999993370677452
Polly,SRSSampling,0.59,1.0,0.9999993624096908
Polly,SRSSampling,0.591,1.0,0.9999993868412528
Polly,SRSSampling,0.592,1.0,0.9999994103930292
Polly,SRSSampling,0.593,1.0,0.9999994330946604
Polly,SRSSampling,0.594,1.0,0.9999994549748574
Polly,SRSSampling,0.595,1.0,0.9999994760614288
Polly,SRSSampling,0.596,1.0,0.9999994963813068
Polly,SRSSampling,0.597,1.0,0.9999995159605728
Polly,SRSSampling,0.598,1.0,0.9999995348244826
Polly,SRSSampling,0.599,1.0,0.99999955299749
Polly,SRSSampling,0.6,1.0,0.9999995705032704
Polly,SRSSampling,0.601,1.0,0.9999995873647448
Polly,SRSSampling,0.602,1.0,0.9999996036041006
Polly,SRSSampling,0.603,1.0,0.9999996192428142
Polly,SRSSampling,0.604,1.0,0.999999634301672
Polly,SRSSampling,0.605,1.0,0.9999996488007904
Polly,SRSSampling,0.606,1.0,0.999999662759636
Polly,SRSSampling,0.607,1.0,0.9999996761970464
Polly,SRSSampling,0.608,1.0,0.999999689131246
Polly,SRSSampling,0.609,1.0,0.9999997015798678
Polly,SRSSampling,0.61,1.0,0.9999997135599688
Polly,SRSSampling,0.611,1.0,0.9999997250880482
Polly,SRSSampling,0.612,1.0,0.9999997361800648
Polly,SRSSampling,0.613,1.0,0.9999997468514522
Polly,SRSSampling,0.614,1.0,0.9999997571171364
Polly,SRSSampling,0.615,1.0,0.9999997669915494
Polly,SRSSampling,0.616,1.0,0.9999997764886458
Polly,SRSSampling,0.617,1.0,0.9999997856219168
Polly,SRSSampling,0.618,1.0,0.9999997944044045
Polly,SRSSampling,0.619,1.0,0.9999998028487156
Polly,SRSSampling,0.62,1.0,0.9999998109670352
Polly,SRSSampling,0.621,1.0,0.9999998187711396
Polly,SRSSampling,0.622,1.0,0.999999826272409
Polly,SRSSampling,0.623,1.0,0.99999983348184
Polly,SRSSampling,0.624,1.0,0.9999998404100572
Polly,SRSSampling,0.625,1.0,0.9999998470673256
Polly,SRSSampling,0.626,1.0,0.9999998534635604
Polly,SRSSampling,0.627,1.0,0.99999985960834
Polly,SRSSampling,0.628,1.0,0.9999998655109152
Polly,SRSSampling,0.629,1.0,0.9999998711802198
Polly,SRSSampling,0.63,1.0,0.9999998766248808
Polly,SRSSampling,0.631,1.0,0.9999998818532284
Polly,SRSSampling,0.632,1.0,0.9999998868733052
Polly,SRSSampling,0.633,1.0,0.999999891692875
Polly,SRSSampling,0.634,1.0,0.9999998963194324
Polly,SRSSampling,0.635,1.0,0.9999999007602112
Polly,SRSSampling,0.636,1.0,0.9999999050221928
Polly,SRSSampling,0.637,1.0,0.9999999091121144
Polly,SRSSampling,0.638,1.0,0.9999999130364764
Polly,SRSSampling,0.639,1.0,0.999999916801551
Polly,SRSSampling,0.64,1.0,0.9999999204133888
Polly,SRSSampling,0.641,1.0,0.999999923877827
Polly,SRSSampling,0.642,1.0,0.999999927200495
Polly,SRSSampling,0.643,1.0,0.9999999303868224
Polly,SRSSampling,0.644,1.0,0.9999999334420452
Polly,SRSSampling,0.645,1.0,0.9999999363712124
Polly,SRSSampling,0.646,1.0,0.999999939179191
Polly,SRSSampling,0.647,1.0,0.9999999418706742
Polly,SRSSampling,0.648,1.0,0.9999999444501853
Polly,SRSSampling,0.649,1.0,0.999999946922084
Polly,SRSSampling,0.65,1.0,0.9999999492905722
Polly,SRSSampling,0.651,1.0,0.9999999515596992
Polly,SRSSampling,0.652,1.0,0.999999953733366
Polly,SRSSampling,0.653,1.0,0.999999955815332
Polly,SRSSampling,0.654,1.0,0.9999999578092176
Polly,SRSSampling,0.655,1.0,0.9999999597185104
Polly,SRSSampling,0.656,1.0,0.9999999615465704
Polly,SRSSampling,0.657,1.0,0.9999999632966318
Polly,SRSSampling,0.658,1.0,0.99999996497181
Polly,SRSSampling,0.659,1.0,0.999999966575104
Polly,SRSSampling,0.66,1.0,0.9999999681094012
Polly,SRSSampling,0.661,1.0,0.9999999695774808
Polly,SRSSampling,0.662,1.0,0.9999999709820182
Polly,SRSSampling,0.663,1.0,0.9999999723255872
Polly,SRSSampling,0.664,1.0,0.9999999736106656
Polly,SRSSampling,0.665,1.0,0.9999999748396364
Polly,SRSSampling,0.666,1.0,0.9999999760147932
Polly,SRSSampling,0.667,1.0,0.9999999771383412
Polly,SRSSampling,0.668,1.0,0.9999999782124028
Polly,SRSSampling,0.669,1.0,0.9999999792390176
Polly,SRSSampling,0.67,1.0,0.999999980220148
Polly,SRSSampling,0.671,1.0,0.9999999811576804
Polly,SRSSampling,0.672,1.0,0.9999999820534282
Polly,SRSSampling,0.673,1.0,0.999999982909135
Polly,SRSSampling,0.674,1.0,0.9999999837264762
Polly,SRSSampling,0.675,1.0,0.9999999845070624
Polly,SRSSampling,0.676,1.0,0.9999999852524404
Polly,SRSSampling,0.677,1.0,0.999999985964097
Polly,SRSSampling,0.678,1.0,0.9999999866434608
Polly,SRSSampling,0.679,1.0,0.9999999872919032
Polly,SRSSampling,0.68,1.0,0.9999999879107418
Polly,SRSSampling,0.681,1.0,0.9999999885012422
Polly,SRSSampling,0.682,1.0,0.999999989064619
Polly,SRSSampling,0.683,1.0,0.9999999896020388
Polly,SRSSampling,0.684,1.0,0.999999990114621
Polly,SRSSampling,0.685,1.0,0.9999999906034408
Polly,SRSSampling,0.686,1.0,0.9999999910695287
Polly,SRSSampling,0.687,1.0,0.9999999915138754
Polly,SRSSampling,0.688,1.0,0.9999999919374298
Polly,SRSSampling,0.689,1.0,0.999999992341103
Polly,SRSSampling,0.69,1.0,0.9999999927257688
Polly,SRSSampling,0.691,1.0,0.999999993092265
Polly,SRSSampling,0.692,1.0,0.9999999934413952
Polly,SRSSampling,0.693,1.0,0.99999999377393
Polly,SRSSampling,0.694,1.0,0.9999999940906076
Polly,SRSSampling,0.695,1.0,0.9999999943921366
Polly,SRSSampling,0.696,1.0,0.9999999946791952
Polly,SRSSampling,0.697,1.0,0.9999999949524334
Polly,SRSSampling,0.698,1.0,0.9999999952124746
Polly,SRSSampling,0.699,1.0,0.9999999954599156
Polly,SRSSampling,0.7,1.0,0.999999995695328
Polly,SRSSampling,0.701,1.0,0.9999999959192593
Polly,SRSSampling,0.702,1.0,0.9999999961322336
Polly,SRSSampling,0.703,1.0,0.9999999963347534
Polly,SRSSampling,0.704,1.0,0.9999999965272992
Polly,SRSSampling,0.705,1.0,0.9999999967103306
Polly,SRSSampling,0.706,1.0,0.9999999968842882
Polly,SRSSampling,0.707,1.0,0.9999999970495932
Polly,SRSSampling,0.708,1.0,0.9999999972066482
Polly,SRSSampling,0.709,1.0,0.9999999973558394
Polly,SRSSampling,0.71,1.0,0.9999999974975352
Polly,SRSSampling,0.711,1.0,0.9999999976320884
Polly,SRSSampling,0.712,1.0,0.999999997759836
Polly,SRSSampling,0.713,1.0,0.9999999978811004
Polly,SRSSampling,0.714,1.0,0.99999999799619
Polly,SRSSampling,0.715,1.0,0.999999998105399
Polly,SRSSampling,0.716,1.0,0.9999999982090088
Polly,SRSSampling,0.717,1.0,0.9999999983072884
Polly,SRSSampling,0.718,1.0,0.9999999984004944
Polly,SRSSampling,0.719,1.0,0.9999999984888724
Polly,SRSSampling,0.72,1.0,0.9999999985726564
Polly,SRSSampling,0.721,1.0,0.9999999986520702
Polly,SRSSampling,0.722,1.0,0.9999999987273273
Polly,SRSSampling,0.723,1.0,0.9999999987986312
Polly,SRSSampling,0.724,1.0,0.9999999988661769
Polly,SRSSampling,0.725,1.0,0.9999999989301496
Polly,SRSSampling,0.726,1.0,0.9999999989907262
Polly,SRSSampling,0.727,1.0,0.9999999990480758
Polly,SRSSampling,0.728,1.0,0.9999999991023596
Polly,SRSSampling,0.729,1.0,0.9999999991537306
Polly,SRSSampling,0.73,1.0,0.9999999992023356
Polly,SRSSampling,0.731,1.0,0.999999999248314
Polly,SRSSampling,0.732,1.0,0.9999999992917988
Polly,SRSSampling,0.733,1.0,0.9999999993329164
Polly,SRSSampling,0.734,1.0,0.999999999371788
Polly,SRSSampling,0.735,1.0,0.9999999994085282
Polly,SRSSampling,0.736,1.0,0.9999999994432468
Polly,SRSSampling,0.737,1.0,0.9999999994760476
Polly,SRSSampling,0.738,1.0,0.9999999995070298
Polly,SRSSampling,0.739,1.0,0.9999999995362884
Polly,SRSSampling,0.74,1.0,0.9999999995639126
Polly,SRSSampling,0.741,1.0,0.9999999995899884
Polly,SRSSampling,0.742,1.0,0.9999999996145968
Polly,SRSSampling,0.743,1.0,0.9999999996378154
Polly,SRSSampling,0.744,1.0,0.9999999996597176
Polly,SRSSampling,0.745,1.0,0.9999999996803736
Polly,SRSSampling,0.746,1.0,0.9999999996998492
Polly,SRSSampling,0.747,1.0,0.9999999997182082
Polly,SRSSampling,0.748,1.0,0.9999999997355103
Polly,SRSSampling,0.749,1.0,0.9999999997518128
Polly,SRSSampling,0.75,1.0,0.9999999997671694
Polly,SRSSampling,0.751,1.0,0.9999999997816316
Polly,SRSSampling,0.752,1.0,0.9999999997952486
Polly,SRSSampling,0.753,1.0,0.9999999998080664
Polly,SRSSampling,0.754,1.0,0.9999999998201288
Polly,SRSSampling,0.755,1.0,0.9999999998314776
Polly,SRSSampling,0.756,1.0,0.9999999998421528
Polly,SRSSampling,0.757,1.0,0.9999999998521912
Polly,SRSSampling,0.758,1.0,0.9999999998616288
Polly,SRSSampling,0.759,1.0,0.9999999998704991
Polly,SRSSampling,0.76,1.0,0.9999999998788344
Polly,SRSSampling,0.761,1.0,0.9999999998866644
Polly,SRSSampling,0.762,1.0,0.9999999998940182
Polly,SRSSampling,0.763,1.0,0.9999999999009228
Polly,SRSSampling,0.764,1.0,0.999999999907404
Polly,SRSSampling,0.765,1.0,0.999999999913486
Polly,SRSSampling,0.766,1.0,0.999999999919192
Polly,SRSSampling,0.767,1.0,0.9999999999245438
Polly,SRSSampling,0.768,1.0,0.999999999929562
Polly,SRSSampling,0.769,1.0,0.9999999999342658
Polly,SRSSampling,0.77,1.0,0.999999999938674
Polly,SRSSampling,0.771,1.0,0.9999999999428038
Polly,SRSSampling,0.772,1.0,0.9999999999466718
Polly,SRSSampling,0.773,1.0,0.9999999999502934
Polly,SRSSampling,0.774,1.0,0.9999999999536836
Polly,SRSSampling,0.775,1.0,0.999999999956856
Polly,SRSSampling,0.776,1.0,0.9999999999598238
Polly,SRSSampling,0.777,1.0,0.9999999999625996
Polly,SRSSampling,0.778,1.0,0.9999999999651944
Polly,SRSSampling,0.779,1.0,0.99999999996762
Polly,SRSSampling,0.78,1.0,0.9999999999698864
Polly,SRSSampling,0.781,1.0,0.9999999999720034
Polly,SRSSampling,0.782,1.0,0.9999999999739804
Polly,SRSSampling,0.783,1.0,0.9999999999758256
Polly,SRSSampling,0.784,1.0,0.9999999999775476
Polly,SRSSampling,0.785,1.0,0.9999999999791545
Polly,SRSSampling,0.786,1.0,0.9999999999806528
Polly,SRSSampling,0.787,1.0,0.9999999999820496
Polly,SRSSampling,0.788,1.0,0.9999999999833517
Polly,SRSSampling,0.789,1.0,0.9999999999845646
Polly,SRSSampling,0.79,1.0,0.9999999999856944
Polly,SRSSampling,0.791,1.0,0.9999999999867462
Polly,SRSSampling,0.792,1.0,0.9999999999877252
Polly,SRSSampling,0.793,1.0,0.9999999999886362
Polly,SRSSampling,0.794,1.0,0.9999999999894834
Polly,SRSSampling,0.795,1.0,0.9999999999902712
Polly,SRSSampling,0.796,1.0,0.9999999999910032
Polly,SRSSampling,0.797,1.0,0.9999999999916837
Polly,SRSSampling,0.798,1.0,0.9999999999923154
Polly,SRSSampling,0.799,1.0,0.999999999992902
Polly,SRSSampling,0.8,1.0,0.9999999999934464
Polly,SRSSampling,0.801,1.0,0.9999999999939516
Polly,SRSSampling,0.802,1.0,0.99999999999442
Polly,SRSSampling,0.803,1.0,0.999999999994854
Polly,SRSSampling,0.804,1.0,0.9999999999952566
Polly,SRSSampling,0.805,1.0,0.9999999999956292
Polly,SRSSampling,0.806,1.0,0.9999999999959744
Polly,SRSSampling,0.807,1.0,0.999999999996294
Polly,SRSSampling,0.808,1.0,0.9999999999965896
Polly,SRSSampling,0.809,1.0,0.9999999999968628
Polly,SRSSampling,0.81,1.0,0.9999999999971156
Polly,SRSSampling,0.811,1.0,0.9999999999973492
Polly,SRSSampling,0.812,1.0,0.9999999999975648
Polly,SRSSampling,0.813,1.0,0.999999999997764
Polly,SRSSampling,0.814,1.0,0.999999999997948
Polly,SRSSampling,0.815,1.0,0.9999999999981174
Polly,SRSSampling,0.816,1.0,0.9999999999982738
Polly,SRSSampling,0.817,1.0,0.999999999998418
Polly,SRSSampling,0.818,1.0,0.9999999999985508
Polly,SRSSampling,0.819,1.0,0.9999999999986732
Polly,SRSSampling,0.82,1.0,0.9999999999987856
Polly,SRSSampling,0.821,1.0,0.9999999999988892
Polly,SRSSampling,0.822,1.0,0.9999999999989844
Polly,SRSSampling,0.823,1.0,0.999999999999072
Polly,SRSSampling,0.824,1.0,0.9999999999991523
Polly,SRSSampling,0.825,1.0,0.9999999999992264
Polly,SRSSampling,0.826,1.0,0.999999999999294
Polly,SRSSampling,0.827,1.0,0.9999999999993562
Polly,SRSSampling,0.828,1.0,0.9999999999994132
Polly,SRSSampling,0.829,1.0,0.9999999999994656
Polly,SRSSampling,0.83,1.0,0.9999999999995134
Polly,SRSSampling,0.831,1.0,0.9999999999995572
Polly,SRSSampling,0.832,1.0,0.9999999999995972
Polly,SRSSampling,0.833,1.0,0.999999999999634
Polly,SRSSampling,0.834,1.0,0.9999999999996676
Polly,SRSSampling,0.835,1.0,0.999999999999698
Polly,SRSSampling,0.836,1.0,0.999999999999726
Polly,SRSSampling,0.837,1.0,0.9999999999997516
Polly,SRSSampling,0.838,1.0,0.999999999999775
Polly,SRSSampling,0.839,1.0,0.9999999999997962
Polly,SRSSampling,0.84,1.0,0.9999999999998156
Polly,SRSSampling,0.841,1.0,0.9999999999998332
Polly,SRSSampling,0.842,1.0,0.9999999999998492
Polly,SRSSampling,0.843,1.0,0.9999999999998638
Polly,SRSSampling,0.844,1.0,0.999999999999877
Polly,SRSSampling,0.845,1.0,0.999999999999889
Polly,SRSSampling,0.846,1.0,0.9999999999999
Polly,SRSSampling,0.847,1.0,0.9999999999999098
Polly,SRSSampling,0.848,1.0,0.9999999999999188
Polly,SRSSampling,0.849,1.0,0.999999999999927
Polly,SRSSampling,0.85,1.0,0.9999999999999344
Polly,SRSSampling,0.851,1.0,0.9999999999999408
Polly,SRSSampling,0.852,1.0,0.999999999999947
Polly,SRSSampling,0.853,1.0,0.9999999999999524
Polly,SRSSampling,0.854,1.0,0.9999999999999574
Polly,SRSSampling,0.855,1.0,0.9999999999999618
Polly,SRSSampling,0.856,1.0,0.9999999999999658
Polly,SRSSampling,0.857,1.0,0.9999999999999696
Polly,SRSSampling,0.858,1.0,0.9999999999999728
Polly,SRSSampling,0.859,1.0,0.9999999999999756
Polly,SRSSampling,0.86,1.0,0.9999999999999782
Polly,SRSSampling,0.861,1.0,0.9999999999999806
Polly,SRSSampling,0.862,1.0,0.9999999999999828
Polly,SRSSampling,0.863,1.0,0.9999999999999846
Polly,SRSSampling,0.864,1.0,0.9999999999999865
Polly,SRSSampling,0.865,1.0,0.9999999999999878
Polly,SRSSampling,0.866,1.0,0.9999999999999892
Polly,SRSSampling,0.867,1.0,0.9999999999999905
Polly,SRSSampling,0.868,1.0,0.9999999999999916
Polly,SRSSampling,0.869,1.0,0.9999999999999925
Polly,SRSSampling,0.87,1.0,0.9999999999999932
Polly,SRSSampling,0.871,1.0,0.999999999999994
Polly,SRSSampling,0.872,1.0,0.9999999999999948
Polly,SRSSampling,0.873,1.0,0.9999999999999954
Polly,SRSSampling,0.874,1.0,0.999999999999996
Polly,SRSSampling,0.875,1.0,0.9999999999999964
Polly,SRSSampling,0.876,1.0,0.9999999999999968
Polly,SRSSampling,0.877,1.0,0.9999999999999972
Polly,SRSSampling,0.878,1.0,0.9999999999999976
Polly,SRSSampling,0.879,1.0,0.999999999999998
Polly,SRSSampling,0.88,1.0,0.999999999999998
Polly,SRSSampling,0.881,1.0,0.9999999999999984
Polly,SRSSampling,0.882,1.0,0.9999999999999986
Polly,SRSSampling,0.883,1.0,0.9999999999999988
Polly,SRSSampling,0.884,1.0,0.9999999999999988
Polly,SRSSampling,0.885,1.0,0.9999999999999992
Polly,SRSSampling,0.886,1.0,0.9999999999999992
Polly,SRSSampling,0.887,1.0,0.9999999999999992
Polly,SRSSampling,0.888,1.0,0.9999999999999992
Polly,SRSSampling,0.889,1.0,0.9999999999999994
Polly,SRSSampling,0.89,1.0,0.9999999999999996
Polly,SRSSampling,0.891,1.0,0.9999999999999996
Polly,SRSSampling,0.892,1.0,0.9999999999999996
Polly,SRSSampling,0.893,1.0,0.9999999999999996
Polly,SRSSampling,0.894,1.0,0.9999999999999998
Polly,SRSSampling,0.895,1.0,0.9999999999999998
Polly,SRSSampling,0.896,1.0,0.9999999999999998
Polly,SRSSampling,0.897,1.0,1.0
Polly,SRSSampling,0.898,1.0,1.0
Polly,SRSSampling,0.899,1.0,1.0
Polly,SRSSampling,0.9,1.0,1.0
Polly,SRSSampling,0.901,1.0,1.0
Polly,SRSSampling,0.902,1.0,1.0
Polly,SRSSampling,0.903,1.0,1.0
Polly,SRSSampling,0.904,1.0,1.0
Polly,SRSSampling,0.905,1.0,1.0
Polly,SRSSampling,0.906,1.0,1.0
Polly,SRSSampling,0.907,1.0,1.0
Polly,SRSSampling,0.908,1.0,1.0
Polly,SRSSampling,0.909,1.0,1.0
Polly,SRSSampling,0.91,1.0,1.0
Polly,SRSSampling,0.911,1.0,1.0
Polly,SRSSampling,0.912,1.0,1.0
Polly,SRSSampling,0.913,1.0,1.0
Polly,SRSSampling,0.914,1.0,1.0
Polly,SRSSampling,0.915,1.0,1.0
Polly,SRSSampling,0.916,1.0,1.0
Polly,SRSSampling,0.917,1.0,1.0
Polly,SRSSampling,0.918,1.0,1.0
Polly,SRSSampling,0.919,1.0,1.0
Polly,SRSSampling,0.92,1.0,1.0
Polly,SRSSampling,0.921,1.0,1.0
Polly,SRSSampling,0.922,1.0,1.0
Polly,SRSSampling,0.923,1.0,1.0
Polly,SRSSampling,0.924,1.0,1.0
Polly,SRSSampling,0.925,1.0,1.0
Polly,SRSSampling,0.926,1.0,1.0
Polly,SRSSampling,0.927,1.0,1.0
Polly,SRSSampling,0.928,1.0,1.0
Polly,SRSSampling,0.929,1.0,1.0
Polly,SRSSampling,0.93,1.0,1.0
Polly,SRSSampling,0.931,1.0,1.0
Polly,SRSSampling,0.932,1.0,1.0
Polly,SRSSampling,0.933,1.0,1.0
Polly,SRSSampling,0.934,1.0,1.0
Polly,SRSSampling,0.935,1.0,1.0
Polly,SRSSampling,0.936,1.0,1.0
Polly,SRSSampling,0.937,1.0,1.0
Polly,SRSSampling,0.938,1.0,1.0
Polly,SRSSampling,0.939,1.0,1.0
Polly,SRSSampling,0.94,1.0,1.0
Polly,SRSSampling,0.941,1.0,1.0
Polly,SRSSampling,0.942,1.0,1.0
Polly,SRSSampling,0.943,1.0,1.0
Polly,SRSSampling,0.944,1.0,1.0
Polly,SRSSampling,0.945,1.0,1.0
Polly,SRSSampling,0.946,1.0,1.0
Polly,SRSSampling,0.947,1.0,1.0
Polly,SRSSampling,0.948,1.0,1.0
Polly,SRSSampling,0.949,1.0,1.0
Polly,SRSSampling,0.95,1.0,1.0
Polly,SRSSampling,0.951,1.0,1.0
Polly,SRSSampling,0.952,1.0,1.0
Polly,SRSSampling,0.953,1.0,1.0
Polly,SRSSampling,0.954,1.0,1.0
Polly,SRSSampling,0.955,1.0,1.0
Polly,SRSSampling,0.956,1.0,1.0
Polly,SRSSampling,0.957,1.0,1.0
Polly,SRSSampling,0.958,1.0,1.0
Polly,SRSSampling,0.959,1.0,1.0
Polly,SRSSampling,0.96,1.0,1.0
Polly,SRSSampling,0.961,1.0,1.0
Polly,SRSSampling,0.962,1.0,1.0
Polly,SRSSampling,0.963,1.0,1.0
Polly,SRSSampling,0.964,1.0,1.0
Polly,SRSSampling,0.965,1.0,1.0
Polly,SRSSampling,0.966,1.0,1.0
Polly,SRSSampling,0.967,1.0,1.0
Polly,SRSSampling,0.968,1.0,1.0
Polly,SRSSampling,0.969,1.0,1.0
Polly,SRSSampling,0.97,1.0,1.0
Polly,SRSSampling,0.971,1.0,1.0
Polly,SRSSampling,0.972,1.0,1.0
Polly,SRSSampling,0.973,1.0,1.0
Polly,SRSSampling,0.974,1.0,1.0
Polly,SRSSampling,0.975,1.0,1.0
Polly,SRSSampling,0.976,1.0,1.0
Polly,SRSSampling,0.977,1.0,1.0
Polly,SRSSampling,0.978,1.0,1.0
Polly,SRSSampling,0.979,1.0,1.0
Polly,SRSSampling,0.98,1.0,1.0
Polly,SRSSampling,0.981,1.0,1.0
Polly,SRSSampling,0.982,1.0,1.0
Polly,SRSSampling,0.983,1.0,1.0
Polly,SRSSampling,0.984,1.0,1.0
Polly,SRSSampling,0.985,1.0,1.0
Polly,SRSSampling,0.986,1.0,1.0
Polly,SRSSampling,0.987,1.0,1.0
Polly,SRSSampling,0.988,1.0,1.0
Polly,SRSSampling,0.989,1.0,1.0
Polly,SRSSampling,0.99,1.0,1.0
Polly,SRSSampling,0.991,1.0,1.0
Polly,SRSSampling,0.992,1.0,1.0
Polly,SRSSampling,0.993,1.0,1.0
Polly,SRSSampling,0.994,1.0,1.0
Polly,SRSSampling,0.995,1.0,1.0
Polly,SRSSampling,0.996,1.0,1.0
Polly,SRSSampling,0.997,1.0,1.0
Polly,SRSSampling,0.998,1.0,1.0
Polly,SRSSampling,0.999,1.0,1.0
