Case Study,Sampling Strategy,Sample Set Size,Area
Polly,SRSSampling,1440,0.000160816264146
Polly,SRSSampling,1450,0.0001760402569574
Polly,SRSSampling,1460,0.000177329585978
Polly,SRSSampling,1470,0.0001726829196403
Polly,SRSSampling,1480,0.0001680989623168
Polly,SRSSampling,1490,0.0001749097864489
Polly,SRSSampling,1500,0.0001764474980568
Polly,SRSSampling,1510,0.0001720442356295
Polly,SRSSampling,1520,0.0001676988357248
Polly,SRSSampling,1530,0.0001694101652776
Polly,SRSSampling,1540,0.000169177120615
Polly,SRSSampling,1550,0.0001649986265092
Polly,SRSSampling,1560,0.0001608736352673
Polly,SRSSampling,1570,0.0001568011258554
Polly,SRSSampling,1580,0.0001527801030557
Polly,SRSSampling,1590,0.0001588095966561
Polly,SRSSampling,1600,0.0001548886606697
Polly,SRSSampling,1610,0.0001510163725831
Polly,SRSSampling,1620,0.0001471918326332
Polly,SRSSampling,1630,0.0001480808297765
Polly,SRSSampling,1640,0.0001443491743511
Polly,SRSSampling,1650,0.0001406626974296
Polly,SRSSampling,1660,0.0001490205835285
Polly,SRSSampling,1670,0.0001454220366736
Polly,SRSSampling,1680,0.00014186627982
Polly,SRSSampling,1690,0.0001390192209593
Polly,SRSSampling,1700,0.0001375467859136
Polly,SRSSampling,1710,0.0001341149178143
Polly,SRSSampling,1720,0.0001320562432665
Polly,SRSSampling,1730,0.000128703405197
Polly,SRSSampling,1740,0.000125389062386
Polly,SRSSampling,1750,0.0001221125556809
Polly,SRSSampling,1760,0.0001188732408933
Polly,SRSSampling,1770,0.0001236704883761
Polly,SRSSampling,1780,0.0001205036826157
Polly,SRSSampling,1790,0.000119372221838
Polly,SRSSampling,1800,0.0001162755176267
Polly,SRSSampling,1810,0.0001132129945548
Polly,SRSSampling,1820,0.0001101840898285
Polly,SRSSampling,1830,0.000107188252942
Polly,SRSSampling,1840,0.0001042249453439
Polly,SRSSampling,1850,0.0001012936401151
Polly,SRSSampling,1860,9.839382165557716e-05
