Sample Set Size,Max Area,Min Area
1571,0.0007357300562130797,-0.9992642699437869
1572,0.000735326167101702,-0.9992646738328983
1573,0.000734922790875725,-0.9992650772091243
1574,0.0007345199265588187,-0.9992654800734412
1575,0.0007341175731774285,-0.9992658824268226
1576,0.0007337157297598873,-0.9992662842702401
1577,0.0007333143953375254,-0.9992666856046625
1578,0.0007329135689438937,-0.9992670864310561
1579,0.0007325132496148745,-0.9992674867503851
1580,0.0007321134363890147,-0.999267886563611
1581,0.0007317141283071926,-0.9992682858716928
1582,0.000731315324412618,-0.9992686846755874
1583,0.0007309170237512763,-0.9992690829762487
1584,0.0007305192253708181,-0.9992694807746292
1585,0.0007301219283222249,-0.9992698780716778
1586,0.0007297251316582543,-0.9992702748683417
1587,0.0007293288344341065,-0.9992706711655659
1588,0.0007289330357074242,-0.9992710669642926
1589,0.0007285377345385147,-0.9992714622654615
1590,0.0007281429299894615,-0.9992718570700105
1591,0.0007277486211252349,-0.9992722513788748
1592,0.0007273548070129143,-0.9992726451929871
1593,0.000726961486721911,-0.9992730385132781
1594,0.0007265686593239673,-0.999273431340676
1595,0.0007261763238932684,-0.9992738236761067
1596,0.0007257844795061086,-0.9992742155204939
1597,0.0007253931252413359,-0.9992746068747587
1598,0.0007250022601800188,-0.99927499773982
1599,0.000724611883405446,-0.9992753881165946
1600,0.0007242219940030159,-0.999275778005997
1601,0.0007238325910610133,-0.999276167408939
1602,0.0007234436736692773,-0.9992765563263307
1603,0.0007230552409204227,-0.9992769447590796
1604,0.0007226672919091737,-0.9992773327080908
1605,0.0007222798257323637,-0.9992777201742676
1606,0.0007218928414893799,-0.9992781071585106
1607,0.0007215063382814968,-0.9992784936617185
1608,0.0007211203152123202,-0.9992788796847877
1609,0.0007207347713880097,-0.999279265228612
1610,0.0007203497059165009,-0.9992796502940835
1611,0.0007199651179081723,-0.9992800348820918
1612,0.0007195810064755115,-0.9992804189935245
1613,0.0007191973707333377,-0.9992808026292667
1614,0.0007188142097984684,-0.9992811857902015
1615,0.0007184315227901639,-0.9992815684772098
1616,0.0007180493088296824,-0.9992819506911703
1617,0.000717667567040281,-0.9992823324329597
1618,0.00071728629654777,-0.9992827137034522
1619,0.0007169054964798471,-0.9992830945035202
1620,0.0007165251659665417,-0.9992834748340335
1621,0.0007161453041398813,-0.9992838546958601
1622,0.000715765910134003,-0.999284234089866
1623,0.0007153869830853754,-0.9992846130169146
1624,0.0007150085221323543,-0.9992849914778676
1625,0.0007146305264155162,-0.9992853694735845
1626,0.0007142529950776577,-0.9992857470049223
1627,0.0007138759272635742,-0.9992861240727364
1628,0.0007134993221200592,-0.9992865006778799
1629,0.0007131231787962378,-0.9992868768212038
1630,0.0007127474964431224,-0.9992872525035569
1631,0.000712372274213946,-0.999287627725786
1632,0.0007119975112638288,-0.9992880024887362
1633,0.0007116232067501116,-0.9992883767932499
1634,0.0007112493598321334,-0.9992887506401679
1635,0.0007108759696714539,-0.9992891240303285
1636,0.000710503035431298,-0.9992894969645687
1637,0.000710130556277333,-0.9992898694437227
1638,0.0007097585313770027,-0.999290241468623
1639,0.0007093869598999714,-0.9992906130401
1640,0.0007090158410177905,-0.9992909841589822
1641,0.00070864517390401,-0.999291354826096
1642,0.0007082749577342895,-0.9992917250422657
1643,0.0007079051916862866,-0.9992920948083137
1644,0.0007075358749396576,-0.9992924641250603
1645,0.0007071670066759461,-0.999292832993324
1646,0.0007067985860786941,-0.9992932014139213
1647,0.0007064306123336639,-0.9992935693876663
1648,0.0007060630846281724,-0.9992939369153718
1649,0.0007056960021518677,-0.9992943039978481
1650,0.0007053293640962854,-0.9992946706359037
1651,0.0007049631696547376,-0.9992950368303453
1652,0.0007045974180227565,-0.9992954025819772
1653,0.000704232108397651,-0.9992957678916023
1654,0.0007038672399786172,-0.9992961327600214
1655,0.0007035028119668496,-0.9992964971880332
1656,0.0007031388235656522,-0.9992968611764343
1657,0.0007027752739798832,-0.9992972247260201
1658,0.0007024121624167323,-0.9992975878375833
1659,0.0007020494880848327,-0.9992979505119152
1660,0.0007016872501951488,-0.9992983127498049
1661,0.0007013254479603104,-0.9992986745520397
1662,0.0007009640805948347,-0.9992990359194052
1663,0.0007006031473153485,-0.9992993968526847
1664,0.0007002426473401435,-0.9992997573526599
1665,0.0006998825798892883,-0.9993001174201107
1666,0.0006995229441849604,-0.999300477055815
1667,0.0006991637394511141,-0.9993008362605489
1668,0.0006988049649137018,-0.9993011950350863
1669,0.0006984466198002304,-0.9993015533801998
1670,0.000698088703340316,-0.9993019112966597
1671,0.0006977312147651293,-0.9993022687852349
1672,0.0006973741533080613,-0.9993026258466919
1673,0.0006970175182041682,-0.9993029824817958
1674,0.0006966613086900608,-0.9993033386913099
1675,0.0006963055240045701,-0.9993036944759954
1676,0.0006959501633883036,-0.9993040498366117
1677,0.000695595226083312,-0.9993044047739167
1678,0.0006952407113338666,-0.9993047592886661
1679,0.0006948866183856817,-0.9993051133816143
1680,0.0006945329464866923,-0.9993054670535133
1681,0.0006941796948861656,-0.9993058203051138
1682,0.0006938268628355893,-0.9993061731371644
1683,0.0006934744495876721,-0.9993065255504123
1684,0.0006931224543975656,-0.9993068775456024
1685,0.0006927708765216423,-0.9993072291234784
1686,0.0006924197152183842,-0.9993075802847816
1687,0.0006920689697478277,-0.9993079310302522
1688,0.0006917186393717856,-0.9993082813606282
1689,0.0006913687233538468,-0.9993086312766462
1690,0.0006910192209593768,-0.9993089807790406
1691,0.0006906701314554065,-0.9993093298685446
1692,0.0006903214541108538,-0.9993096785458891
1693,0.0006899731881960802,-0.9993100268118039
1694,0.0006896253329835567,-0.9993103746670164
1695,0.0006892778877469752,-0.999310722112253
1696,0.0006889308517621373,-0.9993110691482379
1697,0.0006885842243065099,-0.9993114157756935
1698,0.0006882380046591141,-0.9993117619953409
1699,0.0006878921921006365,-0.9993121078078994
1700,0.0006875467859136508,-0.9993124532140863
1701,0.0006872017853822854,-0.9993127982146177
1702,0.0006868571897922227,-0.9993131428102078
1703,0.0006865129984312546,-0.9993134870015687
1704,0.0006861692105882833,-0.9993138307894117
1705,0.0006858258255543204,-0.9993141741744457
1706,0.0006854828426218207,-0.9993145171573782
1707,0.0006851402610850155,-0.999314859738915
1708,0.0006847980802394682,-0.9993152019197605
1709,0.0006844562993828518,-0.9993155437006171
1710,0.0006841149178142825,-0.9993158850821857
1711,0.0006837739348344307,-0.9993162260651656
1712,0.0006834333497456324,-0.9993165666502544
1713,0.0006830931618519998,-0.999316906838148
1714,0.0006827533704589772,-0.999317246629541
1715,0.0006824139748738967,-0.9993175860251261
1716,0.0006820749744055332,-0.9993179250255945
1717,0.0006817363683644384,-0.9993182636316356
1718,0.000681398156062718,-0.9993186018439373
1719,0.0006810603368138102,-0.9993189396631862
1720,0.0006807229099332623,-0.9993192770900667
1721,0.0006803858747376212,-0.9993196141252624
1722,0.000680049230545432,-0.9993199507694546
1723,0.000679712976676794,-0.9993202870233232
1724,0.0006793771124531389,-0.9993206228875469
1725,0.0006790416371977859,-0.9993209583628022
1726,0.0006787065502352752,-0.9993212934497647
1727,0.0006783718508920344,-0.999321628149108
1728,0.0006780375384958237,-0.9993219624615042
1729,0.0006777036123760682,-0.9993222963876239
1730,0.0006773700718637476,-0.9993226299281363
1731,0.0006770369162912848,-0.9993229630837087
1732,0.000676704144992657,-0.9993232958550073
1733,0.0006763717573035066,-0.9993236282426965
1734,0.0006760397525610307,-0.999323960247439
1735,0.0006757081301036472,-0.9993242918698964
1736,0.0006753768892716616,-0.9993246231107283
1737,0.0006750460294066007,-0.9993249539705934
1738,0.0006747155498517676,-0.9993252844501482
1739,0.0006743854499516866,-0.9993256145500483
1740,0.0006740557290526583,-0.9993259442709473
1741,0.0006737263865024268,-0.9993262736134976
1742,0.0006733974216499572,-0.99932660257835
1743,0.0006730688338461022,-0.9993269311661539
1744,0.0006727406224431576,-0.9993272593775568
1745,0.0006724127867944185,-0.9993275872132056
1746,0.0006720853262551785,-0.9993279146737448
1747,0.0006717582401821742,-0.9993282417598178
1748,0.0006714315279332528,-0.9993285684720667
1749,0.0006711051888681485,-0.9993288948111319
1750,0.000670779222347706,-0.9993292207776523
1751,0.0006704536277344353,-0.9993295463722656
1752,0.0006701284043921785,-0.9993298715956078
1753,0.0006698035516865541,-0.9993301964483134
1754,0.0006694790689840691,-0.9993305209310159
1755,0.0006691549556530063,-0.999330845044347
1756,0.0006688312110633143,-0.9993311687889367
1757,0.0006685078345858297,-0.9993314921654142
1758,0.0006681848255932765,-0.9993318151744067
1759,0.0006678621834594889,-0.9993321378165405
1760,0.0006675399075599664,-0.99933246009244
1761,0.0006672179972715409,-0.9993327820027285
1762,0.0006668964519723763,-0.9993331035480276
1763,0.0006665752710420803,-0.9993334247289579
1764,0.0006662544538617032,-0.9993337455461383
1765,0.0006659339998137392,-0.9993340660001863
1766,0.0006656139082820145,-0.999334386091718
1767,0.0006652941786517985,-0.9993347058213482
1768,0.000664974810309582,-0.9993350251896904
1769,0.0006646558026434102,-0.9993353441973566
1770,0.0006643371550427712,-0.9993356628449572
1771,0.0006640188668983749,-0.9993359811331016
1772,0.0006637009376022629,-0.9993362990623977
1773,0.0006633833665481426,-0.9993366166334519
1774,0.0006630661531307203,-0.9993369338468693
1775,0.0006627492967463677,-0.9993372507032536
1776,0.000662432796792567,-0.9993375672032074
1777,0.0006621166526682432,-0.9993378833473318
1778,0.0006618008637737649,-0.9993381991362262
1779,0.000661485429510833,-0.9993385145704892
1780,0.0006611703492824805,-0.9993388296507175
1781,0.0006608556224927398,-0.9993391443775073
1782,0.0006605412485475304,-0.9993394587514525
1783,0.0006602272268538822,-0.9993397727731461
1784,0.0006599135568199355,-0.9993400864431801
1785,0.0006596002378553845,-0.9993403997621446
1786,0.000659287269371367,-0.9993407127306286
1787,0.0006589746507800198,-0.99934102534922
1788,0.0006586623814949233,-0.9993413376185051
1789,0.0006583504609311008,-0.9993416495390689
1790,0.0006580388885046862,-0.9993419611114953
1791,0.0006577276636332563,-0.9993422723363667
1792,0.0006574167857354984,-0.9993425832142645
1793,0.0006571062542317652,-0.9993428937457682
1794,0.0006567960685431862,-0.9993432039314568
1795,0.0006564862280926675,-0.9993435137719073
1796,0.0006561767323040035,-0.999343823267696
1797,0.0006558675806025427,-0.9993441324193975
1798,0.0006555587724149659,-0.999344441227585
1799,0.000655250307168842,-0.9993447496928312
1800,0.0006549421842934056,-0.9993450578157066
1801,0.00065463440321889,-0.9993453655967811
1802,0.0006543269633769722,-0.999345673036623
1803,0.0006540198642004391,-0.9993459801357996
1804,0.0006537131051236322,-0.9993462868948764
1805,0.00065340668558167,-0.9993465933144183
1806,0.0006531006050112254,-0.9993468993949888
1807,0.0006527948628503033,-0.9993472051371497
1808,0.0006524894585379082,-0.9993475105414621
1809,0.0006521843915144876,-0.9993478156084855
1810,0.0006518796612214883,-0.9993481203387785
1811,0.0006515752671019115,-0.9993484247328981
1812,0.0006512712085995354,-0.9993487287914005
1813,0.0006509674851600256,-0.99934903251484
1814,0.0006506640962294918,-0.9993493359037705
1815,0.0006503610412558203,-0.9993496389587442
1816,0.0006500583196880072,-0.999349941680312
1817,0.0006497559309760481,-0.999350244069024
1818,0.0006494538745713818,-0.9993505461254286
1819,0.0006491521499265573,-0.9993508478500734
1820,0.0006488507564952339,-0.9993511492435048
1821,0.0006485496937325141,-0.9993514503062675
1822,0.0006482489610943887,-0.9993517510389056
1823,0.0006479485580384026,-0.9993520514419616
1824,0.000647648484022989,-0.999352351515977
1825,0.0006473487385078025,-0.9993526512614922
1826,0.0006470493209538297,-0.9993529506790462
1827,0.0006467502308229456,-0.999353249769177
1828,0.0006464514675788013,-0.9993535485324212
1829,0.0006461530306853813,-0.9993538469693146
1830,0.0006458549196086683,-0.9993541450803913
1831,0.0006455571338152,-0.9993544428661848
1832,0.0006452596727728466,-0.9993547403272272
1833,0.0006449625359509215,-0.9993550374640491
1834,0.0006446657228194042,-0.9993553342771806
1835,0.0006443692328499395,-0.9993556307671501
1836,0.0006440730655149496,-0.999355926934485
1837,0.0006437772202880776,-0.9993562227797119
1838,0.0006434816966442991,-0.9993565183033557
1839,0.0006431864940593668,-0.9993568135059406
1840,0.0006428916120106987,-0.9993571083879893
1841,0.0006425970499762679,-0.9993574029500237
1842,0.0006423028074356019,-0.9993576971925644
