Case Study,Sampling Strategy,Robustness,Confidence Difference
7z,DiversifiedDistanceBased,0.054,5.5364586026840357e-08
7z,DiversifiedDistanceBased,0.055,4.026932609590972e-08
7z,DiversifiedDistanceBased,0.056,2.927994680046453e-08
7z,DiversifiedDistanceBased,0.057,2.1282346662765406e-08
7z,DiversifiedDistanceBased,0.058,1.546399641672025e-08
7z,DiversifiedDistanceBased,0.059,1.1232505814362526e-08
7z,DiversifiedDistanceBased,0.06,8.156126107827788e-09
7z,DiversifiedDistanceBased,0.061,5.920293921768405e-09
7z,DiversifiedDistanceBased,0.062,4.295901856465889e-09
7z,DiversifiedDistanceBased,0.063,3.1161392355372186e-09
7z,DiversifiedDistanceBased,0.064,2.2595942894554355e-09
7z,DiversifiedDistanceBased,0.065,1.637928237485653e-09
7z,DiversifiedDistanceBased,0.066,1.1868880323007147e-09
7z,DiversifiedDistanceBased,0.067,8.597551559574867e-10
7z,DiversifiedDistanceBased,0.068,6.225719939578767e-10
7z,DiversifiedDistanceBased,0.069,4.506651718472199e-10
7z,DiversifiedDistanceBased,0.07,3.2611258138359744e-10
7z,DiversifiedDistanceBased,0.071,2.3590107645077296e-10
7z,DiversifiedDistanceBased,0.072,1.7058499057753806e-10
7z,DiversifiedDistanceBased,0.073,1.233104729436718e-10
7z,DiversifiedDistanceBased,0.074,8.910605586720521e-11
7z,DiversifiedDistanceBased,0.075,6.436673416487793e-11
7z,DiversifiedDistanceBased,0.076,4.6479708970537104e-11
7z,DiversifiedDistanceBased,0.077,3.355149491568454e-11
7z,DiversifiedDistanceBased,0.078,2.421074452030325e-11
7z,DiversifiedDistanceBased,0.079,1.7464252266563562e-11
7z,DiversifiedDistanceBased,0.08,1.2593148746020688e-11
7z,DiversifiedDistanceBased,0.081,9.077516516242667e-12
7z,DiversifiedDistanceBased,0.082,6.540989971881572e-12
7z,DiversifiedDistanceBased,0.083,4.711564471904239e-12
7z,DiversifiedDistanceBased,0.084,3.3926195186495534e-12
7z,DiversifiedDistanceBased,0.085,2.4420465649654943e-12
7z,DiversifiedDistanceBased,0.086,1.7571499810742353e-12
7z,DiversifiedDistanceBased,0.087,1.2638778912332782e-12
7z,DiversifiedDistanceBased,0.088,9.087175456556906e-13
7z,DiversifiedDistanceBased,0.089,6.531442053869796e-13
7z,DiversifiedDistanceBased,0.09,4.692912725090537e-13
7z,DiversifiedDistanceBased,0.091,3.3706371027619753e-13
7z,DiversifiedDistanceBased,0.092,2.4202861936828413e-13
7z,DiversifiedDistanceBased,0.093,1.73749903353837e-13
7z,DiversifiedDistanceBased,0.094,1.2456702336294256e-13
7z,DiversifiedDistanceBased,0.095,8.93729534823251e-14
7z,DiversifiedDistanceBased,0.096,6.405986852087153e-14
7z,DiversifiedDistanceBased,0.097,4.596323321948148e-14
7z,DiversifiedDistanceBased,0.098,3.2862601528904634e-14
7z,DiversifiedDistanceBased,0.099,2.353672812205332e-14
7z,DiversifiedDistanceBased,0.1,1.687538997430238e-14
7z,DiversifiedDistanceBased,0.101,1.2101430968414206e-14
7z,DiversifiedDistanceBased,0.102,8.659739592076221e-15
7z,DiversifiedDistanceBased,0.103,6.217248937900877e-15
7z,DiversifiedDistanceBased,0.104,4.440892098500626e-15
