Case Study,Sampling Strategy,Robustness,Confidence Difference
BerkeleyDBC,RandomSampling,0.144,2.4122867892106825e-07
BerkeleyDBC,RandomSampling,0.145,2.1511923431472013e-07
BerkeleyDBC,RandomSampling,0.146,1.9181003629853421e-07
BerkeleyDBC,RandomSampling,0.147,1.7100352167620514e-07
BerkeleyDBC,RandomSampling,0.148,1.5243345286020116e-07
BerkeleyDBC,RandomSampling,0.149,1.3586165115153648e-07
BerkeleyDBC,DiversifiedDistanceBased,0.0,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.001,-0.0033955505919242845
BerkeleyDBC,DiversifiedDistanceBased,0.002,-0.008149079031381762
BerkeleyDBC,DiversifiedDistanceBased,0.003,-0.055052761554691576
BerkeleyDBC,DiversifiedDistanceBased,0.004,-0.00482684626795743
BerkeleyDBC,DiversifiedDistanceBased,0.005,-0.04812612157195223
BerkeleyDBC,DiversifiedDistanceBased,0.006,-0.04554580852083612
BerkeleyDBC,DiversifiedDistanceBased,0.007,-0.06762692791549679
BerkeleyDBC,DiversifiedDistanceBased,0.008,-0.05486118849680688
BerkeleyDBC,DiversifiedDistanceBased,0.009,-0.037695438551986316
BerkeleyDBC,DiversifiedDistanceBased,0.01,0.0634642804542691
BerkeleyDBC,DiversifiedDistanceBased,0.011,0.058249042993197664
BerkeleyDBC,DiversifiedDistanceBased,0.012,0.036323679187110325
BerkeleyDBC,DiversifiedDistanceBased,0.013,0.01738371580340492
BerkeleyDBC,DiversifiedDistanceBased,0.014,0.0011525917796376683
BerkeleyDBC,DiversifiedDistanceBased,0.015,0.017379123883003778
BerkeleyDBC,DiversifiedDistanceBased,0.016,-0.00416479974584949
BerkeleyDBC,DiversifiedDistanceBased,0.017,-0.003686318455153992
BerkeleyDBC,DiversifiedDistanceBased,0.018,-0.021373508852237766
BerkeleyDBC,DiversifiedDistanceBased,0.019,-0.017397122350729766
BerkeleyDBC,DiversifiedDistanceBased,0.02,-0.021912165873851586
BerkeleyDBC,DiversifiedDistanceBased,0.021,-0.025059339733172648
BerkeleyDBC,DiversifiedDistanceBased,0.022,-0.016966345461498444
BerkeleyDBC,DiversifiedDistanceBased,0.023,-0.01774907524656255
BerkeleyDBC,DiversifiedDistanceBased,0.024,-0.027512693579455405
BerkeleyDBC,DiversifiedDistanceBased,0.025,-0.03635262078965795
BerkeleyDBC,DiversifiedDistanceBased,0.026,-0.04435542727924702
BerkeleyDBC,DiversifiedDistanceBased,0.027,-0.05159964648513016
BerkeleyDBC,DiversifiedDistanceBased,0.028,-0.048156513883447105
BerkeleyDBC,DiversifiedDistanceBased,0.029,-0.05409063869855024
BerkeleyDBC,DiversifiedDistanceBased,0.03,-0.03946061438473203
BerkeleyDBC,DiversifiedDistanceBased,0.031,-0.0343195734071039
BerkeleyDBC,DiversifiedDistanceBased,0.032,-0.03871569135414821
BerkeleyDBC,DiversifiedDistanceBased,0.033,-0.04269264496427494
BerkeleyDBC,DiversifiedDistanceBased,0.034,-0.02629002823840021
BerkeleyDBC,DiversifiedDistanceBased,0.035,-0.02954373043661518
BerkeleyDBC,DiversifiedDistanceBased,0.036,-0.02248627941625525
BerkeleyDBC,DiversifiedDistanceBased,0.037,-0.02514715345817997
BerkeleyDBC,DiversifiedDistanceBased,0.038,-0.017553064445187783
BerkeleyDBC,DiversifiedDistanceBased,0.039,0.01027178500122572
BerkeleyDBC,DiversifiedDistanceBased,0.04,0.008305468054307319
BerkeleyDBC,DiversifiedDistanceBased,0.041,0.016528121728050404
BerkeleyDBC,DiversifiedDistanceBased,0.042,0.014921754472861148
BerkeleyDBC,DiversifiedDistanceBased,0.043,0.013470071535318207
BerkeleyDBC,DiversifiedDistanceBased,0.044,0.012158316457934526
BerkeleyDBC,DiversifiedDistanceBased,0.045,0.010973127241841851
BerkeleyDBC,DiversifiedDistanceBased,0.046,0.009902405829166572
BerkeleyDBC,DiversifiedDistanceBased,0.047,0.008935199683694162
BerkeleyDBC,DiversifiedDistanceBased,0.048,0.00806159435932019
BerkeleyDBC,DiversifiedDistanceBased,0.049,0.007272616046708258
BerkeleyDBC,DiversifiedDistanceBased,0.05,0.006560143180425526
BerkeleyDBC,DiversifiedDistanceBased,0.051,0.005916826272395537
BerkeleyDBC,DiversifiedDistanceBased,0.052,0.005336015213552758
BerkeleyDBC,DiversifiedDistanceBased,0.053,0.004811693354753732
BerkeleyDBC,DiversifiedDistanceBased,0.054,0.004338417740934131
BerkeleyDBC,DiversifiedDistanceBased,0.055,0.003911264929733371
BerkeleyDBC,DiversifiedDistanceBased,0.056,0.0035257818778656747
BerkeleyDBC,DiversifiedDistanceBased,0.057,0.003177941425858921
BerkeleyDBC,DiversifiedDistanceBased,0.058,0.0028641019548243385
BerkeleyDBC,DiversifiedDistanceBased,0.059,0.0025809708280598587
BerkeleyDBC,DiversifiedDistanceBased,0.06,0.0023255712658709626
BerkeleyDBC,DiversifiedDistanceBased,0.061,0.0020952123343344065
BerkeleyDBC,DiversifiedDistanceBased,0.062,0.001887461758130593
BerkeleyDBC,DiversifiedDistanceBased,0.063,0.0017001212942879818
BerkeleyDBC,DiversifiedDistanceBased,0.064,0.0015312044279613968
BerkeleyDBC,DiversifiedDistanceBased,0.065,0.0013789161734314437
BerkeleyDBC,DiversifiedDistanceBased,0.066,0.001241634783554213
BerkeleyDBC,DiversifiedDistanceBased,0.067,0.001117895189103435
BerkeleyDBC,DiversifiedDistanceBased,0.068,0.0010063740059864656
BerkeleyDBC,DiversifiedDistanceBased,0.069,0.0009058759633423508
BerkeleyDBC,DiversifiedDistanceBased,0.07,0.0008153216191739698
BerkeleyDBC,DiversifiedDistanceBased,0.071,0.000733736242557681
BerkeleyDBC,DiversifiedDistanceBased,0.072,0.0006602397527256665
BerkeleyDBC,DiversifiedDistanceBased,0.073,0.0005940376155317839
BerkeleyDBC,DiversifiedDistanceBased,0.074,0.0005344126070818689
BerkeleyDBC,DiversifiedDistanceBased,0.075,0.0004807173627325856
BerkeleyDBC,DiversifiedDistanceBased,0.076,0.0004323676372969265
BerkeleyDBC,DiversifiedDistanceBased,0.077,0.0003888362092334674
BerkeleyDBC,DiversifiedDistanceBased,0.078,0.00034964736788356543
BerkeleyDBC,DiversifiedDistanceBased,0.079,0.00031437192853378537
BerkeleyDBC,DiversifiedDistanceBased,0.08,0.0002826227252563651
BerkeleyDBC,DiversifiedDistanceBased,0.081,0.0002540505361813272
BerkeleyDBC,DiversifiedDistanceBased,0.082,0.0002283404001147682
BerkeleyDBC,DiversifiedDistanceBased,0.083,0.00020520828728254337
BerkeleyDBC,DiversifiedDistanceBased,0.084,0.00018439809048464983
BerkeleyDBC,DiversifiedDistanceBased,0.085,0.00016567890612273484
BerkeleyDBC,DiversifiedDistanceBased,0.086,0.0001488425774464064
BerkeleyDBC,DiversifiedDistanceBased,0.087,0.00013370147497504536
BerkeleyDBC,DiversifiedDistanceBased,0.088,0.0001200864914209232
BerkeleyDBC,DiversifiedDistanceBased,0.089,0.00010784523058537943
BerkeleyDBC,DiversifiedDistanceBased,0.09,9.684037164481296e-05
BerkeleyDBC,DiversifiedDistanceBased,0.091,8.694819200727455e-05
BerkeleyDBC,DiversifiedDistanceBased,0.092,7.805723351594906e-05
BerkeleyDBC,DiversifiedDistanceBased,0.093,7.006709822421353e-05
BerkeleyDBC,DiversifiedDistanceBased,0.094,6.288736127724182e-05
BerkeleyDBC,DiversifiedDistanceBased,0.095,5.64365896214003e-05
BerkeleyDBC,DiversifiedDistanceBased,0.096,5.064145634192663e-05
BerkeleyDBC,DiversifiedDistanceBased,0.097,4.5435941397165e-05
BerkeleyDBC,DiversifiedDistanceBased,0.098,4.076061040581003e-05
BerkeleyDBC,DiversifiedDistanceBased,0.099,3.6561963936976305e-05
BerkeleyDBC,DiversifiedDistanceBased,0.1,3.279185047855293e-05
BerkeleyDBC,DiversifiedDistanceBased,0.101,2.9406936913001225e-05
BerkeleyDBC,DiversifiedDistanceBased,0.102,2.6368230921502978e-05
BerkeleyDBC,DiversifiedDistanceBased,0.103,2.3640650272938046e-05
BerkeleyDBC,DiversifiedDistanceBased,0.104,2.1192634440558855e-05
BerkeleyDBC,DiversifiedDistanceBased,0.105,1.899579442565802e-05
BerkeleyDBC,DiversifiedDistanceBased,0.106,1.7024597068759917e-05
BerkeleyDBC,DiversifiedDistanceBased,0.107,1.5256080480363643e-05
BerkeleyDBC,DiversifiedDistanceBased,0.108,1.3669597558663149e-05
BerkeleyDBC,DiversifiedDistanceBased,0.109,1.224658484366703e-05
BerkeleyDBC,DiversifiedDistanceBased,0.11,1.0970354233585944e-05
BerkeleyDBC,DiversifiedDistanceBased,0.111,9.825905320393069e-06
BerkeleyDBC,DiversifiedDistanceBased,0.112,8.799756326616226e-06
BerkeleyDBC,DiversifiedDistanceBased,0.113,7.8797918146023e-06
BerkeleyDBC,DiversifiedDistanceBased,0.114,7.0551255215711706e-06
BerkeleyDBC,DiversifiedDistanceBased,0.115,6.315976833537462e-06
BerkeleyDBC,DiversifiedDistanceBased,0.116,5.653559553175924e-06
BerkeleyDBC,DiversifiedDistanceBased,0.117,5.059981751709408e-06
BerkeleyDBC,DiversifiedDistanceBased,0.118,4.528155609584417e-06
BerkeleyDBC,DiversifiedDistanceBased,0.119,4.051716260833338e-06
BerkeleyDBC,DiversifiedDistanceBased,0.12,3.6249487489481425e-06
BerkeleyDBC,DiversifiedDistanceBased,0.121,3.2427222927955413e-06
BerkeleyDBC,DiversifiedDistanceBased,0.122,2.9004311372649028e-06
BerkeleyDBC,DiversifiedDistanceBased,0.123,2.5939413355047236e-06
BerkeleyDBC,DiversifiedDistanceBased,0.124,2.319542874662517e-06
BerkeleyDBC,DiversifiedDistanceBased,0.125,2.073906611887999e-06
BerkeleyDBC,DiversifiedDistanceBased,0.126,1.8540455437587866e-06
BerkeleyDBC,DiversifiedDistanceBased,0.127,1.657279976363668e-06
BerkeleyDBC,DiversifiedDistanceBased,0.128,1.4812062073543686e-06
BerkeleyDBC,DiversifiedDistanceBased,0.129,1.323668368580222e-06
BerkeleyDBC,DiversifiedDistanceBased,0.13,1.1827331148905884e-06
BerkeleyDBC,DiversifiedDistanceBased,0.131,1.0566668722233885e-06
BerkeleyDBC,DiversifiedDistanceBased,0.132,9.439153905166364e-07
BerkeleyDBC,DiversifiedDistanceBased,0.133,8.430853691843154e-07
BerkeleyDBC,DiversifiedDistanceBased,0.134,7.529279474338679e-07
BerkeleyDBC,DiversifiedDistanceBased,0.135,6.723238714645419e-07
BerkeleyDBC,DiversifiedDistanceBased,0.136,6.00270171347006e-07
BerkeleyDBC,DiversifiedDistanceBased,0.137,5.35868193374256e-07
BerkeleyDBC,DiversifiedDistanceBased,0.138,4.783128525476243e-07
BerkeleyDBC,DiversifiedDistanceBased,0.139,4.2688298274029535e-07
BerkeleyDBC,DiversifiedDistanceBased,0.14,3.8093267096250827e-07
BerkeleyDBC,DiversifiedDistanceBased,0.141,3.3988347936109164e-07
BerkeleyDBC,DiversifiedDistanceBased,0.142,3.0321746258277216e-07
BerkeleyDBC,DiversifiedDistanceBased,0.143,2.7047090145337904e-07
BerkeleyDBC,DiversifiedDistanceBased,0.144,2.4122867892106825e-07
BerkeleyDBC,DiversifiedDistanceBased,0.145,2.1511923431472013e-07
BerkeleyDBC,DiversifiedDistanceBased,0.146,1.9181003629853421e-07
BerkeleyDBC,DiversifiedDistanceBased,0.147,1.7100352167620514e-07
BerkeleyDBC,DiversifiedDistanceBased,0.148,1.5243345286020116e-07
BerkeleyDBC,DiversifiedDistanceBased,0.149,1.3586165115153648e-07
BerkeleyDBC,SolverBased,0.0,0.0
BerkeleyDBC,SolverBased,0.001,-0.023395550591924275
BerkeleyDBC,SolverBased,0.002,-0.04814907903138177
BerkeleyDBC,SolverBased,0.003,-0.09505276155469158
BerkeleyDBC,SolverBased,0.004,-0.15482684626795742
BerkeleyDBC,SolverBased,0.005,-0.19812612157195225
BerkeleyDBC,SolverBased,0.006,-0.24554580852083613
BerkeleyDBC,SolverBased,0.007,-0.2876269279154968
BerkeleyDBC,SolverBased,0.008,-0.3148611884968069
BerkeleyDBC,SolverBased,0.009,-0.31769543855198634
BerkeleyDBC,SolverBased,0.01,-0.3565357195457308
BerkeleyDBC,SolverBased,0.011,-0.3817509570068023
BerkeleyDBC,SolverBased,0.012,-0.41367632081288963
BerkeleyDBC,SolverBased,0.013,-0.4326162841965951
BerkeleyDBC,SolverBased,0.014,-0.44884740822036234
BerkeleyDBC,SolverBased,0.015,-0.47262087611699627
BerkeleyDBC,SolverBased,0.016,-0.49416479974584954
BerkeleyDBC,SolverBased,0.017,-0.5036863184551541
BerkeleyDBC,SolverBased,0.018,-0.5113735088522378
BerkeleyDBC,SolverBased,0.019,-0.5173971223507297
BerkeleyDBC,SolverBased,0.02,-0.5219121658738515
BerkeleyDBC,SolverBased,0.021,-0.5350593397331727
BerkeleyDBC,SolverBased,0.022,-0.5469663454614984
BerkeleyDBC,SolverBased,0.023,-0.5577490752465626
BerkeleyDBC,SolverBased,0.024,-0.5475126935794554
BerkeleyDBC,SolverBased,0.025,-0.556352620789658
BerkeleyDBC,SolverBased,0.026,-0.564355427279247
BerkeleyDBC,SolverBased,0.027,-0.5715996464851302
BerkeleyDBC,SolverBased,0.028,-0.5781565138834471
BerkeleyDBC,SolverBased,0.029,-0.5840906386985503
BerkeleyDBC,SolverBased,0.03,-0.5894606143847321
BerkeleyDBC,SolverBased,0.031,-0.5843195734071039
BerkeleyDBC,SolverBased,0.032,-0.5887156913541483
BerkeleyDBC,SolverBased,0.033,-0.592692644964275
BerkeleyDBC,SolverBased,0.034,-0.5962900282384002
BerkeleyDBC,SolverBased,0.035,-0.5995437304366151
BerkeleyDBC,SolverBased,0.036,-0.6024862794162552
BerkeleyDBC,SolverBased,0.037,-0.5951471534581799
BerkeleyDBC,SolverBased,0.038,-0.5975530644451877
BerkeleyDBC,SolverBased,0.039,-0.5997282149987743
BerkeleyDBC,SolverBased,0.04,-0.6016945319456927
BerkeleyDBC,SolverBased,0.041,-0.6034718782719496
BerkeleyDBC,SolverBased,0.042,-0.6050782455271388
BerkeleyDBC,SolverBased,0.043,-0.6065299284646818
BerkeleyDBC,SolverBased,0.044,-0.5978416835420655
BerkeleyDBC,SolverBased,0.045,-0.5990268727581581
BerkeleyDBC,SolverBased,0.046,-0.6000975941708334
BerkeleyDBC,SolverBased,0.047,-0.6010648003163058
BerkeleyDBC,SolverBased,0.048,-0.6019384056406798
BerkeleyDBC,SolverBased,0.049,-0.6027273839532917
BerkeleyDBC,SolverBased,0.05,-0.6034398568195745
BerkeleyDBC,SolverBased,0.051,-0.5940831737276044
BerkeleyDBC,SolverBased,0.052,-0.5746639847864472
BerkeleyDBC,SolverBased,0.053,-0.5651883066452463
BerkeleyDBC,SolverBased,0.054,-0.5656615822590658
BerkeleyDBC,SolverBased,0.055,-0.5660887350702666
BerkeleyDBC,SolverBased,0.056,-0.5664742181221343
BerkeleyDBC,SolverBased,0.057,-0.556822058574141
BerkeleyDBC,SolverBased,0.058,-0.5271358980451757
BerkeleyDBC,SolverBased,0.059,-0.5274190291719402
BerkeleyDBC,SolverBased,0.06,-0.517674428734129
BerkeleyDBC,SolverBased,0.061,-0.5179047876656656
BerkeleyDBC,SolverBased,0.062,-0.5181125382418694
BerkeleyDBC,SolverBased,0.063,-0.518299878705712
BerkeleyDBC,SolverBased,0.064,-0.5184687955720386
BerkeleyDBC,SolverBased,0.065,-0.5086210838265686
BerkeleyDBC,SolverBased,0.066,-0.5087583652164458
BerkeleyDBC,SolverBased,0.067,-0.49888210481089657
BerkeleyDBC,SolverBased,0.068,-0.49899362599401353
BerkeleyDBC,SolverBased,0.069,-0.49909412403665765
BerkeleyDBC,SolverBased,0.07,-0.49918467838082603
BerkeleyDBC,SolverBased,0.071,-0.4992662637574423
BerkeleyDBC,SolverBased,0.072,-0.49933976024727433
BerkeleyDBC,SolverBased,0.073,-0.4894059623844682
BerkeleyDBC,SolverBased,0.074,-0.4894655873929181
BerkeleyDBC,SolverBased,0.075,-0.4895192826372674
BerkeleyDBC,SolverBased,0.076,-0.46956763236270305
BerkeleyDBC,SolverBased,0.077,-0.4596111637907665
BerkeleyDBC,SolverBased,0.078,-0.4596503526321164
BerkeleyDBC,SolverBased,0.079,-0.4596856280714662
BerkeleyDBC,SolverBased,0.08,-0.4597173772747436
BerkeleyDBC,SolverBased,0.081,-0.45974594946381864
BerkeleyDBC,SolverBased,0.082,-0.4597716595998852
BerkeleyDBC,SolverBased,0.083,-0.4597947917127174
BerkeleyDBC,SolverBased,0.084,-0.4598156019095153
BerkeleyDBC,SolverBased,0.085,-0.45983432109387723
BerkeleyDBC,SolverBased,0.086,-0.44985115742255355
BerkeleyDBC,SolverBased,0.087,-0.4498662985250249
BerkeleyDBC,SolverBased,0.088,-0.44987991350857903
BerkeleyDBC,SolverBased,0.089,-0.4498921547694146
BerkeleyDBC,SolverBased,0.09,-0.44990315962835514
BerkeleyDBC,SolverBased,0.091,-0.43991305180799267
BerkeleyDBC,SolverBased,0.092,-0.439921942766484
BerkeleyDBC,SolverBased,0.093,-0.43992993290177573
BerkeleyDBC,SolverBased,0.094,-0.4299371126387228
BerkeleyDBC,SolverBased,0.095,-0.42994356341037865
BerkeleyDBC,SolverBased,0.096,-0.4299493585436581
BerkeleyDBC,SolverBased,0.097,-0.4299545640586029
BerkeleyDBC,SolverBased,0.098,-0.42995923938959424
BerkeleyDBC,SolverBased,0.099,-0.4299634380360631
BerkeleyDBC,SolverBased,0.1,-0.4299672081495215
BerkeleyDBC,SolverBased,0.101,-0.399970593063087
BerkeleyDBC,SolverBased,0.102,-0.3699736317690785
BerkeleyDBC,SolverBased,0.103,-0.35997635934972705
BerkeleyDBC,SolverBased,0.104,-0.3199788073655594
BerkeleyDBC,SolverBased,0.105,-0.2999810042055744
BerkeleyDBC,SolverBased,0.106,-0.2999829754029313
BerkeleyDBC,SolverBased,0.107,-0.2999847439195197
BerkeleyDBC,SolverBased,0.108,-0.2899863304024414
BerkeleyDBC,SolverBased,0.109,-0.27998775341515636
BerkeleyDBC,SolverBased,0.11,-0.26998902964576643
BerkeleyDBC,SolverBased,0.111,-0.2699901740946796
BerkeleyDBC,SolverBased,0.112,-0.2699912002436734
BerkeleyDBC,SolverBased,0.113,-0.2699921202081854
BerkeleyDBC,SolverBased,0.114,-0.26999294487447845
BerkeleyDBC,SolverBased,0.115,-0.2699936840231665
BerkeleyDBC,SolverBased,0.116,-0.25999434644044683
BerkeleyDBC,SolverBased,0.117,-0.2599949400182483
BerkeleyDBC,SolverBased,0.118,-0.2599954718443904
BerkeleyDBC,SolverBased,0.119,-0.2599959482837392
