Case Study,Sampling Strategy,Robustness,Confidence Difference
BerkeleyDBC,RandomSampling,0.099,2.353672812205332e-14
BerkeleyDBC,RandomSampling,0.1,1.687538997430238e-14
BerkeleyDBC,RandomSampling,0.101,1.2101430968414206e-14
BerkeleyDBC,RandomSampling,0.102,8.659739592076221e-15
BerkeleyDBC,RandomSampling,0.103,6.217248937900877e-15
BerkeleyDBC,RandomSampling,0.104,4.440892098500626e-15
BerkeleyDBC,RandomSampling,0.105,3.1086244689504383e-15
BerkeleyDBC,RandomSampling,0.106,2.220446049250313e-15
BerkeleyDBC,RandomSampling,0.107,1.5543122344752192e-15
BerkeleyDBC,RandomSampling,0.108,1.1102230246251565e-15
BerkeleyDBC,RandomSampling,0.109,7.771561172376096e-16
BerkeleyDBC,RandomSampling,0.11,5.551115123125783e-16
BerkeleyDBC,RandomSampling,0.111,4.440892098500626e-16
BerkeleyDBC,RandomSampling,0.112,3.3306690738754696e-16
BerkeleyDBC,RandomSampling,0.113,2.220446049250313e-16
BerkeleyDBC,RandomSampling,0.114,1.1102230246251565e-16
BerkeleyDBC,RandomSampling,0.115,1.1102230246251565e-16
BerkeleyDBC,RandomSampling,0.116,1.1102230246251565e-16
BerkeleyDBC,RandomSampling,0.117,0.0
BerkeleyDBC,RandomSampling,0.118,0.0
BerkeleyDBC,RandomSampling,0.119,0.0
BerkeleyDBC,RandomSampling,0.12,0.0
BerkeleyDBC,RandomSampling,0.121,0.0
BerkeleyDBC,RandomSampling,0.122,0.0
BerkeleyDBC,RandomSampling,0.123,0.0
BerkeleyDBC,RandomSampling,0.124,0.0
BerkeleyDBC,RandomSampling,0.125,0.0
BerkeleyDBC,RandomSampling,0.126,0.0
BerkeleyDBC,RandomSampling,0.127,0.0
BerkeleyDBC,RandomSampling,0.128,0.0
BerkeleyDBC,RandomSampling,0.129,0.0
BerkeleyDBC,RandomSampling,0.13,0.0
BerkeleyDBC,RandomSampling,0.131,0.0
BerkeleyDBC,RandomSampling,0.132,0.0
BerkeleyDBC,RandomSampling,0.133,0.0
BerkeleyDBC,RandomSampling,0.134,0.0
BerkeleyDBC,RandomSampling,0.135,0.0
BerkeleyDBC,RandomSampling,0.136,0.0
BerkeleyDBC,RandomSampling,0.137,0.0
BerkeleyDBC,RandomSampling,0.138,0.0
BerkeleyDBC,RandomSampling,0.139,0.0
BerkeleyDBC,RandomSampling,0.14,0.0
BerkeleyDBC,RandomSampling,0.141,0.0
BerkeleyDBC,RandomSampling,0.142,0.0
BerkeleyDBC,RandomSampling,0.143,0.0
BerkeleyDBC,RandomSampling,0.144,0.0
BerkeleyDBC,RandomSampling,0.145,0.0
BerkeleyDBC,RandomSampling,0.146,0.0
BerkeleyDBC,RandomSampling,0.147,0.0
BerkeleyDBC,RandomSampling,0.148,0.0
BerkeleyDBC,RandomSampling,0.149,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.0,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.001,-0.010033674876056886
BerkeleyDBC,DiversifiedDistanceBased,0.002,-0.11261495558317342
BerkeleyDBC,DiversifiedDistanceBased,0.003,-0.1451979978951478
BerkeleyDBC,DiversifiedDistanceBased,0.004,-0.0707315973891347
BerkeleyDBC,DiversifiedDistanceBased,0.005,-0.11881926115845676
BerkeleyDBC,DiversifiedDistanceBased,0.006,-0.1565813179719019
BerkeleyDBC,DiversifiedDistanceBased,0.007,-0.1192954066919234
BerkeleyDBC,DiversifiedDistanceBased,0.008,-0.1108721729662121
BerkeleyDBC,DiversifiedDistanceBased,0.009,-0.01420846789178809
BerkeleyDBC,DiversifiedDistanceBased,0.01,0.0285504851305729
BerkeleyDBC,DiversifiedDistanceBased,0.011,0.025816551672959376
BerkeleyDBC,DiversifiedDistanceBased,0.012,0.026414373888734688
BerkeleyDBC,DiversifiedDistanceBased,0.013,0.019474349216357156
BerkeleyDBC,DiversifiedDistanceBased,0.014,0.014353287940759296
BerkeleyDBC,DiversifiedDistanceBased,0.015,0.010575608854384133
BerkeleyDBC,DiversifiedDistanceBased,0.016,0.007789769872812324
BerkeleyDBC,DiversifiedDistanceBased,0.017,0.005735996365434648
BerkeleyDBC,DiversifiedDistanceBased,0.018,0.0042223849399344315
BerkeleyDBC,DiversifiedDistanceBased,0.019,0.0031072144032051607
BerkeleyDBC,DiversifiedDistanceBased,0.02,0.0022858555545923753
BerkeleyDBC,DiversifiedDistanceBased,0.021,0.001681087166507389
BerkeleyDBC,DiversifiedDistanceBased,0.022,0.0012359340324894497
BerkeleyDBC,DiversifiedDistanceBased,0.023,0.0009083718754513415
BerkeleyDBC,DiversifiedDistanceBased,0.024,0.0006674137007711689
BerkeleyDBC,DiversifiedDistanceBased,0.025,0.0004902180806736212
BerkeleyDBC,DiversifiedDistanceBased,0.026,0.0003599531847900961
BerkeleyDBC,DiversifiedDistanceBased,0.027,0.00026421953309152535
BerkeleyDBC,DiversifiedDistanceBased,0.028,0.0001938856838609171
BerkeleyDBC,DiversifiedDistanceBased,0.029,0.00014222901498206486
BerkeleyDBC,DiversifiedDistanceBased,0.03,0.00010430185061760522
BerkeleyDBC,DiversifiedDistanceBased,0.031,7.64639787144139e-05
BerkeleyDBC,DiversifiedDistanceBased,0.032,5.603799005615695e-05
BerkeleyDBC,DiversifiedDistanceBased,0.033,4.105524980491104e-05
BerkeleyDBC,DiversifiedDistanceBased,0.034,3.0068727624121827e-05
BerkeleyDBC,DiversifiedDistanceBased,0.035,2.201513315081005e-05
BerkeleyDBC,DiversifiedDistanceBased,0.036,1.6113400614803375e-05
BerkeleyDBC,DiversifiedDistanceBased,0.037,1.1789962519936914e-05
BerkeleyDBC,DiversifiedDistanceBased,0.038,8.62376043331281e-06
BerkeleyDBC,DiversifiedDistanceBased,0.039,6.3057926827925215e-06
BerkeleyDBC,DiversifiedDistanceBased,0.04,4.609365478858152e-06
BerkeleyDBC,DiversifiedDistanceBased,0.041,3.3682223892217422e-06
BerkeleyDBC,DiversifiedDistanceBased,0.042,2.4604708980247025e-06
BerkeleyDBC,DiversifiedDistanceBased,0.043,1.7967732398593839e-06
BerkeleyDBC,DiversifiedDistanceBased,0.044,1.3116729884465883e-06
BerkeleyDBC,DiversifiedDistanceBased,0.045,9.5722679427368e-07
BerkeleyDBC,DiversifiedDistanceBased,0.046,6.983301388263641e-07
BerkeleyDBC,DiversifiedDistanceBased,0.047,5.092875882128922e-07
BerkeleyDBC,DiversifiedDistanceBased,0.048,3.712970201297239e-07
BerkeleyDBC,DiversifiedDistanceBased,0.049,2.706048637390879e-07
BerkeleyDBC,DiversifiedDistanceBased,0.05,1.9715381804896737e-07
BerkeleyDBC,DiversifiedDistanceBased,0.051,1.4359189948187634e-07
BerkeleyDBC,DiversifiedDistanceBased,0.052,1.0454650978264368e-07
BerkeleyDBC,DiversifiedDistanceBased,0.053,7.609282015597074e-08
BerkeleyDBC,DiversifiedDistanceBased,0.054,5.5364586026840357e-08
BerkeleyDBC,DiversifiedDistanceBased,0.055,4.026932609590972e-08
BerkeleyDBC,DiversifiedDistanceBased,0.056,2.927994680046453e-08
BerkeleyDBC,DiversifiedDistanceBased,0.057,2.1282346662765406e-08
BerkeleyDBC,DiversifiedDistanceBased,0.058,1.546399641672025e-08
BerkeleyDBC,DiversifiedDistanceBased,0.059,1.1232505814362526e-08
BerkeleyDBC,DiversifiedDistanceBased,0.06,8.156126107827788e-09
BerkeleyDBC,DiversifiedDistanceBased,0.061,5.920293921768405e-09
BerkeleyDBC,DiversifiedDistanceBased,0.062,4.295901856465889e-09
BerkeleyDBC,DiversifiedDistanceBased,0.063,3.1161392355372186e-09
BerkeleyDBC,DiversifiedDistanceBased,0.064,2.2595942894554355e-09
BerkeleyDBC,DiversifiedDistanceBased,0.065,1.637928237485653e-09
BerkeleyDBC,DiversifiedDistanceBased,0.066,1.1868880323007147e-09
BerkeleyDBC,DiversifiedDistanceBased,0.067,8.597551559574867e-10
BerkeleyDBC,DiversifiedDistanceBased,0.068,6.225719939578767e-10
BerkeleyDBC,DiversifiedDistanceBased,0.069,4.506651718472199e-10
BerkeleyDBC,DiversifiedDistanceBased,0.07,3.2611258138359744e-10
BerkeleyDBC,DiversifiedDistanceBased,0.071,2.3590107645077296e-10
BerkeleyDBC,DiversifiedDistanceBased,0.072,1.7058499057753806e-10
BerkeleyDBC,DiversifiedDistanceBased,0.073,1.233104729436718e-10
BerkeleyDBC,DiversifiedDistanceBased,0.074,8.910605586720521e-11
BerkeleyDBC,DiversifiedDistanceBased,0.075,6.436673416487793e-11
BerkeleyDBC,DiversifiedDistanceBased,0.076,4.6479708970537104e-11
BerkeleyDBC,DiversifiedDistanceBased,0.077,3.355149491568454e-11
BerkeleyDBC,DiversifiedDistanceBased,0.078,2.421074452030325e-11
BerkeleyDBC,DiversifiedDistanceBased,0.079,1.7464252266563562e-11
BerkeleyDBC,DiversifiedDistanceBased,0.08,1.2593148746020688e-11
BerkeleyDBC,DiversifiedDistanceBased,0.081,9.077516516242667e-12
BerkeleyDBC,DiversifiedDistanceBased,0.082,6.540989971881572e-12
BerkeleyDBC,DiversifiedDistanceBased,0.083,4.711564471904239e-12
BerkeleyDBC,DiversifiedDistanceBased,0.084,3.3926195186495534e-12
BerkeleyDBC,DiversifiedDistanceBased,0.085,2.4420465649654943e-12
BerkeleyDBC,DiversifiedDistanceBased,0.086,1.7571499810742353e-12
BerkeleyDBC,DiversifiedDistanceBased,0.087,1.2638778912332782e-12
BerkeleyDBC,DiversifiedDistanceBased,0.088,9.087175456556906e-13
BerkeleyDBC,DiversifiedDistanceBased,0.089,6.531442053869796e-13
BerkeleyDBC,DiversifiedDistanceBased,0.09,4.692912725090537e-13
BerkeleyDBC,DiversifiedDistanceBased,0.091,3.3706371027619753e-13
BerkeleyDBC,DiversifiedDistanceBased,0.092,2.4202861936828413e-13
BerkeleyDBC,DiversifiedDistanceBased,0.093,1.73749903353837e-13
BerkeleyDBC,DiversifiedDistanceBased,0.094,1.2456702336294256e-13
BerkeleyDBC,DiversifiedDistanceBased,0.095,8.93729534823251e-14
BerkeleyDBC,DiversifiedDistanceBased,0.096,6.405986852087153e-14
BerkeleyDBC,DiversifiedDistanceBased,0.097,4.596323321948148e-14
BerkeleyDBC,DiversifiedDistanceBased,0.098,3.2862601528904634e-14
BerkeleyDBC,DiversifiedDistanceBased,0.099,2.353672812205332e-14
BerkeleyDBC,DiversifiedDistanceBased,0.1,1.687538997430238e-14
BerkeleyDBC,DiversifiedDistanceBased,0.101,1.2101430968414206e-14
BerkeleyDBC,DiversifiedDistanceBased,0.102,8.659739592076221e-15
BerkeleyDBC,DiversifiedDistanceBased,0.103,6.217248937900877e-15
BerkeleyDBC,DiversifiedDistanceBased,0.104,4.440892098500626e-15
BerkeleyDBC,DiversifiedDistanceBased,0.105,3.1086244689504383e-15
BerkeleyDBC,DiversifiedDistanceBased,0.106,2.220446049250313e-15
BerkeleyDBC,DiversifiedDistanceBased,0.107,1.5543122344752192e-15
BerkeleyDBC,DiversifiedDistanceBased,0.108,1.1102230246251565e-15
BerkeleyDBC,DiversifiedDistanceBased,0.109,7.771561172376096e-16
BerkeleyDBC,DiversifiedDistanceBased,0.11,5.551115123125783e-16
BerkeleyDBC,DiversifiedDistanceBased,0.111,4.440892098500626e-16
BerkeleyDBC,DiversifiedDistanceBased,0.112,3.3306690738754696e-16
BerkeleyDBC,DiversifiedDistanceBased,0.113,2.220446049250313e-16
BerkeleyDBC,DiversifiedDistanceBased,0.114,1.1102230246251565e-16
BerkeleyDBC,DiversifiedDistanceBased,0.115,1.1102230246251565e-16
BerkeleyDBC,DiversifiedDistanceBased,0.116,1.1102230246251565e-16
BerkeleyDBC,DiversifiedDistanceBased,0.117,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.118,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.119,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.12,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.121,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.122,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.123,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.124,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.125,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.126,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.127,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.128,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.129,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.13,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.131,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.132,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.133,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.134,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.135,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.136,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.137,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.138,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.139,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.14,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.141,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.142,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.143,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.144,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.145,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.146,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.147,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.148,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.149,0.0
BerkeleyDBC,SolverBased,0.0,0.0
BerkeleyDBC,SolverBased,0.001,0.01996632512394314
BerkeleyDBC,SolverBased,0.002,-0.022614955583173446
BerkeleyDBC,SolverBased,0.003,-0.1451979978951478
BerkeleyDBC,SolverBased,0.004,-0.2407315973891347
BerkeleyDBC,SolverBased,0.005,-0.2988192611584568
BerkeleyDBC,SolverBased,0.006,-0.33658131797190194
BerkeleyDBC,SolverBased,0.007,-0.3692954066919234
BerkeleyDBC,SolverBased,0.008,-0.39087217296621213
BerkeleyDBC,SolverBased,0.009,-0.4142084678917881
BerkeleyDBC,SolverBased,0.01,-0.43144951486942706
BerkeleyDBC,SolverBased,0.011,-0.4341834483270406
BerkeleyDBC,SolverBased,0.012,-0.4435856261112653
BerkeleyDBC,SolverBased,0.013,-0.4505256507836428
BerkeleyDBC,SolverBased,0.014,-0.4556467120592407
BerkeleyDBC,SolverBased,0.015,-0.44942439114561583
BerkeleyDBC,SolverBased,0.016,-0.45221023012718764
BerkeleyDBC,SolverBased,0.017,-0.4542640036345653
BerkeleyDBC,SolverBased,0.018,-0.45577761506006553
BerkeleyDBC,SolverBased,0.019,-0.4568927855967948
BerkeleyDBC,SolverBased,0.02,-0.4577141444454076
BerkeleyDBC,SolverBased,0.021,-0.4583189128334926
BerkeleyDBC,SolverBased,0.022,-0.4487640659675105
BerkeleyDBC,SolverBased,0.023,-0.4490916281245486
BerkeleyDBC,SolverBased,0.024,-0.4493325862992288
BerkeleyDBC,SolverBased,0.025,-0.44950978191932633
BerkeleyDBC,SolverBased,0.026,-0.44964004681520986
BerkeleyDBC,SolverBased,0.027,-0.4197357804669085
BerkeleyDBC,SolverBased,0.028,-0.4198061143161391
BerkeleyDBC,SolverBased,0.029,-0.419857770985018
BerkeleyDBC,SolverBased,0.03,-0.41989569814938243
BerkeleyDBC,SolverBased,0.031,-0.4199235360212856
BerkeleyDBC,SolverBased,0.032,-0.4199439620099439
BerkeleyDBC,SolverBased,0.033,-0.41995894475019513
BerkeleyDBC,SolverBased,0.034,-0.4199699312723759
BerkeleyDBC,SolverBased,0.035,-0.41997798486684923
BerkeleyDBC,SolverBased,0.036,-0.41998388659938524
BerkeleyDBC,SolverBased,0.037,-0.4199882100374801
BerkeleyDBC,SolverBased,0.038,-0.4199913762395667
BerkeleyDBC,SolverBased,0.039,-0.40999369420731724
BerkeleyDBC,SolverBased,0.04,-0.4099953906345212
BerkeleyDBC,SolverBased,0.041,-0.3999966317776108
BerkeleyDBC,SolverBased,0.042,-0.399997539529102
BerkeleyDBC,SolverBased,0.043,-0.39999820322676016
BerkeleyDBC,SolverBased,0.044,-0.3999986883270116
BerkeleyDBC,SolverBased,0.045,-0.39999904277320575
BerkeleyDBC,SolverBased,0.046,-0.3999993016698612
BerkeleyDBC,SolverBased,0.047,-0.3999994907124118
BerkeleyDBC,SolverBased,0.048,-0.3999996287029799
BerkeleyDBC,SolverBased,0.049,-0.3999997293951363
BerkeleyDBC,SolverBased,0.05,-0.399999802846182
BerkeleyDBC,SolverBased,0.051,-0.39999985640810054
BerkeleyDBC,SolverBased,0.052,-0.39999989545349024
BerkeleyDBC,SolverBased,0.053,-0.36999992390717984
BerkeleyDBC,SolverBased,0.054,-0.35999994463541396
BerkeleyDBC,SolverBased,0.055,-0.3599999597306739
BerkeleyDBC,SolverBased,0.056,-0.3499999707200532
BerkeleyDBC,SolverBased,0.057,-0.3299999787176533
BerkeleyDBC,SolverBased,0.058,-0.32999998453600354
BerkeleyDBC,SolverBased,0.059,-0.31999998876749414
BerkeleyDBC,SolverBased,0.06,-0.31999999184387384
BerkeleyDBC,SolverBased,0.061,-0.31999999407970603
BerkeleyDBC,SolverBased,0.062,-0.3199999957040981
BerkeleyDBC,SolverBased,0.063,-0.3199999968838607
BerkeleyDBC,SolverBased,0.064,-0.31999999774040566
BerkeleyDBC,SolverBased,0.065,-0.3199999983620717
BerkeleyDBC,SolverBased,0.066,-0.309999998813112
BerkeleyDBC,SolverBased,0.067,-0.3099999991402449
BerkeleyDBC,SolverBased,0.068,-0.29999999937742805
BerkeleyDBC,SolverBased,0.069,-0.2999999995493349
BerkeleyDBC,SolverBased,0.07,-0.29999999967388746
BerkeleyDBC,SolverBased,0.071,-0.29999999976409897
BerkeleyDBC,SolverBased,0.072,-0.28999999982941504
BerkeleyDBC,SolverBased,0.073,-0.28999999987668956
BerkeleyDBC,SolverBased,0.074,-0.289999999910894
BerkeleyDBC,SolverBased,0.075,-0.2899999999356333
BerkeleyDBC,SolverBased,0.076,-0.2899999999535203
BerkeleyDBC,SolverBased,0.077,-0.28999999996644854
BerkeleyDBC,SolverBased,0.078,-0.2799999999757893
BerkeleyDBC,SolverBased,0.079,-0.2799999999825358
BerkeleyDBC,SolverBased,0.08,-0.2799999999874069
BerkeleyDBC,SolverBased,0.081,-0.2799999999909225
BerkeleyDBC,SolverBased,0.082,-0.27999999999345904
BerkeleyDBC,SolverBased,0.083,-0.27999999999528846
BerkeleyDBC,SolverBased,0.084,-0.2799999999966074
BerkeleyDBC,SolverBased,0.085,-0.279999999997558
BerkeleyDBC,SolverBased,0.086,-0.2799999999982429
BerkeleyDBC,SolverBased,0.087,-0.27999999999873615
BerkeleyDBC,SolverBased,0.088,-0.2799999999990913
BerkeleyDBC,SolverBased,0.089,-0.2799999999993469
BerkeleyDBC,SolverBased,0.09,-0.27999999999953074
BerkeleyDBC,SolverBased,0.091,-0.25999999999966295
BerkeleyDBC,SolverBased,0.092,-0.259999999999758
BerkeleyDBC,SolverBased,0.093,-0.25999999999982626
BerkeleyDBC,SolverBased,0.094,-0.25999999999987544
BerkeleyDBC,SolverBased,0.095,-0.25999999999991064
BerkeleyDBC,SolverBased,0.096,-0.25999999999993595
BerkeleyDBC,SolverBased,0.097,-0.25999999999995405
BerkeleyDBC,SolverBased,0.098,-0.25999999999996715
BerkeleyDBC,SolverBased,0.099,-0.25999999999997647
BerkeleyDBC,SolverBased,0.1,-0.25999999999998313
BerkeleyDBC,SolverBased,0.101,-0.22999999999998788
BerkeleyDBC,SolverBased,0.102,-0.1899999999999913
BerkeleyDBC,SolverBased,0.103,-0.18999999999999373
BerkeleyDBC,SolverBased,0.104,-0.1799999999999956
