Case Study,Sampling Strategy,Robustness,Confidence Difference
Polly,solverBased,0.138,-0.8370784911541997
Polly,solverBased,0.139,-0.8387883266533265
Polly,solverBased,0.14,-0.8404686320980381
Polly,solverBased,0.141,-0.8421198840422968
Polly,solverBased,0.142,-0.8437425518905441
Polly,solverBased,0.143,-0.8453370979968251
Polly,solverBased,0.144,-0.846903977762651
Polly,solverBased,0.145,-0.8484436397336175
Polly,solverBased,0.146,-0.8499565256947883
Polly,solverBased,0.147,-0.8514430707648628
Polly,solverBased,0.148,-0.8529037034891382
Polly,solverBased,0.149,-0.8543388459312835
Polly,solverBased,0.15,-0.855748913763936
Polly,solverBased,0.151,-0.8571343163581382
Polly,solverBased,0.152,-0.8584954568716225
Polly,solverBased,0.153,-0.8598327323359642
Polly,solverBased,0.154,-0.8611465337426105
Polly,solverBased,0.155,-0.8624372461278014
Polly,solverBased,0.156,-0.863705248656395
Polly,solverBased,0.157,-0.8649509147046093
Polly,solverBased,0.158,-0.8661746119416955
Polly,solverBased,0.159,-0.8673767024105512
Polly,solverBased,0.16,-0.8685575426072911
Polly,solverBased,0.161,-0.8697174835597834
Polly,solverBased,0.162,-0.8708568709051652
Polly,solverBased,0.163,-0.8719760449663523
Polly,solverBased,0.164,-0.8730753408275482
Polly,solverBased,0.165,-0.8741550884087728
Polly,solverBased,0.166,-0.8752156125394135
Polly,solverBased,0.167,-0.87625723303082
Polly,solverBased,0.168,-0.8772802647479443
Polly,solverBased,0.169,-0.8782850176800445
Polly,solverBased,0.17,-0.8792717970104613
Polly,solverBased,0.171,-0.8802409031854765
Polly,solverBased,0.172,-0.8811926319822674
Polly,solverBased,0.173,-0.8821272745759658
Polly,solverBased,0.174,-0.8830451176058336
Polly,solverBased,0.175,-0.8839464432405644
Polly,solverBased,0.176,-0.8848315292427229
Polly,solverBased,0.177,-0.8857006490323318
Polly,solverBased,0.178,-0.8865540717496159
Polly,solverBased,0.179,-0.8873920623169147
Polly,solverBased,0.18,-0.888214881499773
Polly,solverBased,0.181,-0.8890227859672195
Polly,solverBased,0.182,-0.8898160283512424
Polly,solverBased,0.183,-0.8905948573054738
Polly,solverBased,0.184,-0.8913595175630897
Polly,solverBased,0.185,-0.8921102499939384
Polly,solverBased,0.186,-0.8928472916609018
Polly,solverBased,0.187,-0.8935708758755074
Polly,solverBased,0.188,-0.8942812322527878
Polly,solverBased,0.189,-0.8949785867654105
Polly,solverBased,0.19,-0.8956631617970747
Polly,solverBased,0.191,-0.8963351761951948
Polly,solverBased,0.192,-0.8969948453228689
Polly,solverBased,0.193,-0.8976423811101508
Polly,solverBased,0.194,-0.8982779921046271
Polly,solverBased,0.195,-0.8989018835213107
Polly,solverBased,0.196,-0.8995142572918597
Polly,solverBased,0.197,-0.9001153121131289
Polly,solverBased,0.198,-0.9007052434950609
Polly,solverBased,0.199,-0.9012842438079287
Polly,solverBased,0.2,-0.9018525023289343
Polly,solverBased,0.201,-0.9024102052881728
Polly,solverBased,0.202,-0.902957535913969
Polly,solverBased,0.203,-0.903494674477596
Polly,solverBased,0.204,-0.9040217983373813
Polly,solverBased,0.205,-0.9045390819822103
Polly,solverBased,0.206,-0.9050466970744322
Polly,solverBased,0.207,-0.9055448124921779
Polly,solverBased,0.208,-0.9060335943710962
Polly,solverBased,0.209,-0.9065132061455154
Polly,solverBased,0.21,-0.9069838085890389
Polly,solverBased,0.211,-0.9074455598545794
Polly,solverBased,0.212,-0.9078986155138415
Polly,solverBased,0.213,-0.908343128596258
Polly,solverBased,0.214,-0.9087792496273865
Polly,solverBased,0.215,-0.909207126666775
Polly,solverBased,0.216,-0.9096269053453001
Polly,solverBased,0.217,-0.9100387289019884
Polly,solverBased,0.218,-0.9104427382203242
Polly,solverBased,0.219,-0.9108390718640511
Polly,solverBased,0.22,-0.9112278661124755
Polly,solverBased,0.221,-0.9116092549952759
Polly,solverBased,0.222,-0.911983370326825
Polly,solverBased,0.223,-0.9123503417400334
Polly,solverBased,0.224,-0.9127102967197156
Polly,solverBased,0.225,-0.9130633606354897
Polly,solverBased,0.226,-0.9134096567742143
Polly,solverBased,0.227,-0.9137493063719688
Polly,solverBased,0.228,-0.9140824286455822
Polly,solverBased,0.229,-0.9144091408237183
Polly,solverBased,0.23,-0.9147295581775199
Polly,solverBased,0.231,-0.915043794050822
Polly,solverBased,0.232,-0.9153519598899347
Polly,solverBased,0.233,-0.9156541652730046
Polly,solverBased,0.234,-0.9159505179389591
Polly,solverBased,0.235,-0.9162411238160395
Polly,solverBased,0.236,-0.9165260870499268
Polly,solverBased,0.237,-0.9168055100314674
Polly,solverBased,0.238,-0.9170794934240034
Polly,solverBased,0.239,-0.9173481361903102
Polly,solverBased,0.24,-0.9176115356191505
Polly,solverBased,0.241,-0.9178697873514479
Polly,solverBased,0.242,-0.9181229854060824
Polly,solverBased,0.243,-0.9183712222053182
Polly,solverBased,0.244,-0.9186145885998642
Polly,solverBased,0.245,-0.918853173893573
Polly,solverBased,0.246,-0.919087065867785
Polly,solverBased,0.247,-0.9193163508053195
Polly,solverBased,0.248,-0.9195411135141194
Polly,solverBased,0.249,-0.9197614373505536
Polly,solverBased,0.25,-0.9199774042423814
Polly,solverBased,0.251,-0.9201890947113833
Polly,solverBased,0.252,-0.9203965878956621
Polly,solverBased,0.253,-0.9205999615716212
Polly,solverBased,0.254,-0.9207992921756196
Polly,solverBased,0.255,-0.9209946548253143
Polly,solverBased,0.256,-0.9211861233406875
Polly,solverBased,0.257,-0.9213737702647677
Polly,solverBased,0.258,-0.9215576668840473
Polly,solverBased,0.259,-0.921737883248599
Polly,solverBased,0.26,-0.9219144881918986
Polly,solverBased,0.261,-0.9220875493503549
Polly,solverBased,0.262,-0.9222571331825513
Polly,solverBased,0.263,-0.9224233049882051
Polly,solverBased,0.264,-0.9225861289268456
Polly,solverBased,0.265,-0.9227456680362156
Polly,solverBased,0.266,-0.9229019842504014
Polly,solverBased,0.267,-0.9230551384176928
Polly,solverBased,0.268,-0.9232051903181784
Polly,solverBased,0.269,-0.8833521986810786
Polly,solverBased,0.27,-0.8834962212018219
Polly,solverBased,0.271,-0.8836373145588641
Polly,solverBased,0.272,-0.8737755344302583
Polly,solverBased,0.273,-0.8739109355099768
Polly,solverBased,0.274,-0.8740435715239872
Polly,solverBased,0.275,-0.8641734952460893
Polly,solverBased,0.276,-0.8643007585135131
Polly,solverBased,0.277,-0.854425412242282
Polly,solverBased,0.278,-0.8545475064423457
Polly,solverBased,0.279,-0.8146670902324837
Polly,solverBased,0.28,-0.8147842118549855
Polly,solverBased,0.281,-0.8148989186901061
Polly,solverBased,0.282,-0.8150112572703061
Polly,solverBased,0.283,-0.8151212732942721
Polly,solverBased,0.284,-0.8152290116407281
Polly,solverBased,0.285,-0.815334516382034
Polly,solverBased,0.286,-0.8154378307975783
Polly,solverBased,0.287,-0.815538997386966
Polly,solverBased,0.288,-0.8156380578830065
Polly,solverBased,0.289,-0.7957350532645011
Polly,solverBased,0.29,-0.7958300237688363
Polly,solverBased,0.291,-0.795923008904383
Polly,solverBased,0.292,-0.796014047462706
Polly,solverBased,0.293,-0.7961031775305853
Polly,solverBased,0.294,-0.7561904365018528
Polly,solverBased,0.295,-0.756275861089046
Polly,solverBased,0.296,-0.7563594873348823
