Case Study,Sampling Strategy,Robustness,Posterior Confidence,Prior Confidence
BerkeleyDBC,SolverBased,0.081,0.54,0.9997459494638187
BerkeleyDBC,SolverBased,0.082,0.54,0.9997716595998852
BerkeleyDBC,SolverBased,0.083,0.54,0.9997947917127175
BerkeleyDBC,SolverBased,0.084,0.54,0.9998156019095154
BerkeleyDBC,SolverBased,0.085,0.54,0.9998343210938773
BerkeleyDBC,SolverBased,0.086,0.55,0.9998511574225536
BerkeleyDBC,SolverBased,0.087,0.55,0.999866298525025
BerkeleyDBC,SolverBased,0.088,0.55,0.9998799135085791
BerkeleyDBC,SolverBased,0.089,0.55,0.9998921547694146
BerkeleyDBC,SolverBased,0.09,0.55,0.9999031596283552
BerkeleyDBC,SolverBased,0.091,0.56,0.9999130518079927
BerkeleyDBC,SolverBased,0.092,0.56,0.999921942766484
BerkeleyDBC,SolverBased,0.093,0.56,0.9999299329017758
BerkeleyDBC,SolverBased,0.094,0.57,0.9999371126387228
BerkeleyDBC,SolverBased,0.095,0.57,0.9999435634103786
BerkeleyDBC,SolverBased,0.096,0.57,0.9999493585436581
BerkeleyDBC,SolverBased,0.097,0.57,0.9999545640586028
BerkeleyDBC,SolverBased,0.098,0.57,0.9999592393895942
BerkeleyDBC,SolverBased,0.099,0.57,0.999963438036063
BerkeleyDBC,SolverBased,0.1,0.57,0.9999672081495214
BerkeleyDBC,SolverBased,0.101,0.6,0.999970593063087
BerkeleyDBC,SolverBased,0.102,0.63,0.9999736317690785
BerkeleyDBC,SolverBased,0.103,0.64,0.9999763593497271
BerkeleyDBC,SolverBased,0.104,0.68,0.9999788073655594
BerkeleyDBC,SolverBased,0.105,0.7,0.9999810042055743
BerkeleyDBC,SolverBased,0.106,0.7,0.9999829754029312
BerkeleyDBC,SolverBased,0.107,0.7,0.9999847439195196
BerkeleyDBC,SolverBased,0.108,0.71,0.9999863304024413
BerkeleyDBC,SolverBased,0.109,0.72,0.9999877534151563
BerkeleyDBC,SolverBased,0.11,0.73,0.9999890296457664
BerkeleyDBC,SolverBased,0.111,0.73,0.9999901740946796
BerkeleyDBC,SolverBased,0.112,0.73,0.9999912002436734
BerkeleyDBC,SolverBased,0.113,0.73,0.9999921202081854
BerkeleyDBC,SolverBased,0.114,0.73,0.9999929448744784
BerkeleyDBC,SolverBased,0.115,0.73,0.9999936840231665
BerkeleyDBC,SolverBased,0.116,0.74,0.9999943464404468
BerkeleyDBC,SolverBased,0.117,0.74,0.9999949400182483
BerkeleyDBC,SolverBased,0.118,0.74,0.9999954718443904
BerkeleyDBC,SolverBased,0.119,0.74,0.9999959482837392
BerkeleyDBC,SolverBased,0.12,0.74,0.999996375051251
BerkeleyDBC,SolverBased,0.121,0.74,0.9999967572777072
BerkeleyDBC,SolverBased,0.122,0.74,0.9999970995688627
BerkeleyDBC,SolverBased,0.123,0.74,0.9999974060586645
BerkeleyDBC,SolverBased,0.124,0.74,0.9999976804571253
BerkeleyDBC,SolverBased,0.125,0.77,0.9999979260933881
BerkeleyDBC,SolverBased,0.126,0.77,0.9999981459544562
BerkeleyDBC,SolverBased,0.127,0.77,0.9999983427200236
BerkeleyDBC,SolverBased,0.128,0.77,0.9999985187937926
BerkeleyDBC,SolverBased,0.129,0.77,0.9999986763316314
BerkeleyDBC,SolverBased,0.13,0.77,0.9999988172668851
BerkeleyDBC,SolverBased,0.131,0.77,0.9999989433331278
BerkeleyDBC,SolverBased,0.132,0.77,0.9999990560846095
BerkeleyDBC,SolverBased,0.133,0.78,0.9999991569146308
BerkeleyDBC,SolverBased,0.134,0.78,0.9999992470720526
BerkeleyDBC,SolverBased,0.135,0.78,0.9999993276761285
BerkeleyDBC,SolverBased,0.136,0.78,0.9999993997298287
BerkeleyDBC,SolverBased,0.137,0.78,0.9999994641318066
BerkeleyDBC,SolverBased,0.138,0.78,0.9999995216871475
BerkeleyDBC,SolverBased,0.139,0.78,0.9999995731170173
BerkeleyDBC,SolverBased,0.14,0.78,0.999999619067329
BerkeleyDBC,SolverBased,0.141,0.78,0.9999996601165206
BerkeleyDBC,SolverBased,0.142,0.78,0.9999996967825374
BerkeleyDBC,SolverBased,0.143,0.78,0.9999997295290985
BerkeleyDBC,SolverBased,0.144,0.78,0.9999997587713211
BerkeleyDBC,SolverBased,0.145,0.78,0.9999997848807657
BerkeleyDBC,SolverBased,0.146,0.78,0.9999998081899637
BerkeleyDBC,SolverBased,0.147,0.78,0.9999998289964783
BerkeleyDBC,SolverBased,0.148,0.78,0.9999998475665471
BerkeleyDBC,SolverBased,0.149,0.78,0.9999998641383488
